作业ID	开始执行时间	作业时长	结束时间	物料量	固定装配位置
1	0	4	4	5	7
2	0	10	10	5	3
3	0	6	6	10	8
4	0	0	0	9	1
5	0	0	0	7	6
6	4	5	9	6	7
7	6	9	15	7	1
8	6	2	8	7	8
9	8	4	12	10	1
10	8	2	10	7	7
11	10	2	12	5	5
12	10	10	20	5	5
13	10	3	13	7	8
14	12	5	17	8	2
15	12	7	19	5	2
16	12	1	13	9	7
17	13	4	17	9	6
18	13	8	21	5	6
19	17	3	20	6	6
20	17	7	24	6	8
21	17	8	25	7	4
22	19	10	29	7	6
23	19	5	24	6	1
24	19	10	29	10	6
25	20	8	28	5	5
26	20	2	22	9	7
27	21	4	25	5	6
28	21	2	23	9	2
29	22	7	29	5	5
30	24	3	27	7	2
31	25	2	27	7	6
32	27	9	36	8	5
33	28	5	33	6	5
34	29	7	36	7	5
35	29	8	37	10	6
36	29	1	30	10	7
37	33	6	39	7	1
38	33	9	42	5	1
39	39	8	47	5	3
40	42	8	50	8	1
41	42	7	49	7	7
42	42	6	48	5	1
43	47	9	56	10	2
44	48	8	56	8	1
45	49	8	57	10	5
46	49	7	56	7	4
47	56	5	61	7	1
48	56	10	66	10	6
49	56	7	63	5	8
50	56	4	60	10	7
51	57	10	67	7	7
52	60	2	62	9	2
53	61	10	71	10	3
54	62	2	64	6	6
55	63	4	67	5	8
56	63	10	73	7	4
57	66	3	69	8	1
58	67	2	69	6	6
59	67	5	72	7	4
60	71	6	77	9	4
