作业ID	开始执行时间	作业时长	结束时间	物料量	固定装配位置
1	0	4	4	5	7
2	0	8	8	8	6
3	0	2	2	10	8
4	0	0	0	10	5
5	0	0	0	6	5
6	2	3	5	5	4
7	2	1	3	7	6
8	2	4	6	7	4
9	3	4	7	6	8
10	3	5	8	10	3
11	3	3	6	9	4
12	4	4	8	8	8
13	4	3	7	6	3
14	6	2	8	5	3
15	6	4	10	8	3
16	6	8	14	6	4
17	7	2	9	5	8
18	7	1	8	8	8
19	7	4	11	7	7
20	8	3	11	6	5
21	8	5	13	9	6
22	8	9	17	9	1
23	9	8	17	6	4
24	10	2	12	7	4
25	11	1	12	7	5
26	11	10	21	8	3
27	11	10	21	7	8
28	12	7	19	5	7
29	12	1	13	6	2
30	13	10	23	8	2
31	13	4	17	8	5
32	14	1	15	10	5
33	14	7	21	5	7
34	17	3	20	8	1
35	17	10	27	10	5
36	17	2	19	8	5
37	17	9	26	5	6
38	19	8	27	9	2
39	21	3	24	6	6
40	21	1	22	6	1
41	21	8	29	10	7
42	21	9	30	5	5
43	23	7	30	10	3
44	24	6	30	8	3
45	24	9	33	9	3
46	26	9	35	8	4
47	26	4	30	10	3
48	27	8	35	6	6
49	27	8	35	5	2
50	30	8	38	6	8
51	33	7	40	9	2
52	35	10	45	8	7
53	35	7	42	9	7
54	35	2	37	10	7
55	35	6	41	5	2
56	38	2	40	10	4
57	40	6	46	5	2
58	41	3	44	8	7
59	44	3	47	8	8
60	47	5	52	10	6
