作业ID	开始执行时间	作业时长	结束时间	物料量	固定装配位置
1	0	4	4	7	1
2	0	4	4	10	8
3	0	0	0	6	7
4	0	0	0	9	5
5	4	3	7	6	1
6	4	7	11	6	2
7	4	2	6	8	5
8	4	5	9	5	1
9	6	9	15	8	1
10	6	3	9	5	5
11	7	2	9	8	8
12	7	6	13	9	7
13	7	6	13	9	4
14	9	8	17	5	3
15	11	8	19	10	6
16	11	2	13	10	3
17	13	1	14	5	3
18	13	5	18	9	8
19	14	9	23	5	2
20	18	2	20	8	8
21	18	7	25	8	5
22	19	6	25	8	7
23	23	10	33	7	5
24	23	1	24	8	1
25	24	9	33	8	3
26	25	1	26	6	6
27	26	5	31	7	8
28	31	7	38	8	7
29	31	8	39	6	4
30	33	1	34	5	3
31	34	8	42	7	8
32	34	9	43	6	1
33	38	7	45	6	8
34	39	1	40	8	7
35	40	2	42	6	6
36	42	3	45	10	7
37	43	8	51	5	6
38	43	6	49	7	4
39	45	5	50	6	6
40	45	10	55	5	2
41	49	10	59	9	6
42	49	6	55	5	7
43	50	5	55	5	2
44	55	10	65	10	8
45	55	1	56	7	2
46	55	9	64	5	3
47	59	8	67	10	7
48	59	8	67	5	5
49	64	10	74	9	4
50	65	8	73	6	6
51	67	6	73	8	5
52	67	3	70	5	8
53	70	2	72	9	6
54	72	4	76	10	5
55	73	5	78	8	1
56	74	1	75	6	7
57	75	9	84	6	8
58	75	5	80	6	3
59	78	8	86	10	6
60	80	10	90	10	8
