作业ID	开始执行时间	作业时长	结束时间	物料量	固定装配位置
1	0	2	2	6	1
2	0	1	1	7	7
3	0	4	4	9	2
4	0	0	0	6	5
5	0	0	0	7	6
6	1	4	5	10	8
7	1	6	7	9	7
8	1	7	8	6	8
9	2	3	5	10	5
10	2	3	5	6	8
11	4	1	5	6	8
12	4	5	9	6	1
13	4	1	5	5	5
14	5	8	13	5	2
15	5	10	15	10	8
16	5	4	9	9	7
17	5	1	6	5	1
18	5	8	13	8	2
19	5	1	6	10	5
20	5	8	13	8	6
21	5	5	10	8	3
22	5	4	9	10	7
23	7	1	8	10	8
24	7	5	12	10	4
25	8	8	16	8	7
26	8	7	15	6	4
27	9	10	19	7	7
28	9	3	12	9	5
29	9	10	19	8	2
30	10	10	20	6	7
31	12	3	15	7	6
32	12	6	18	9	2
33	12	6	18	5	4
34	13	8	21	9	8
35	13	2	15	6	5
36	13	1	14	9	6
37	13	7	20	7	2
38	13	10	23	7	7
39	15	1	16	5	4
40	15	2	17	9	3
41	17	3	20	5	5
42	18	7	25	7	3
43	18	2	20	8	5
44	20	3	23	8	8
45	20	4	24	7	6
46	20	5	25	5	4
47	20	6	26	8	2
48	23	7	30	5	8
49	23	2	25	6	3
50	23	8	31	9	5
51	25	8	33	9	8
52	26	9	35	8	4
53	26	8	34	9	8
54	31	9	40	7	1
55	33	4	37	5	6
56	34	4	38	5	4
57	38	1	39	5	3
58	39	10	49	7	5
59	39	7	46	10	1
60	40	9	49	10	2
