作业ID	开始执行时间	作业时长	结束时间	物料量	固定装配位置
1	0	4	4	9	8
2	0	7	7	8	6
3	0	3	3	6	4
4	0	0	0	9	5
5	0	0	0	6	5
6	3	8	11	10	5
7	4	8	12	7	7
8	4	1	5	9	1
9	4	4	8	7	5
10	5	2	7	10	7
11	7	6	13	6	5
12	8	7	15	8	2
13	8	4	12	8	8
14	8	7	15	6	6
15	11	4	15	10	2
16	11	2	13	7	8
17	12	2	14	8	7
18	14	2	16	10	2
19	14	6	20	8	3
20	15	1	16	7	2
21	15	9	24	10	5
22	15	9	24	7	2
23	16	6	22	5	8
24	16	3	19	10	6
25	16	3	19	7	3
26	19	1	20	10	3
27	20	4	24	8	8
28	20	3	23	8	2
29	22	9	31	5	5
30	24	6	30	10	6
31	24	6	30	7	5
32	24	5	29	9	5
33	24	7	31	6	3
34	29	3	32	5	2
35	29	1	30	5	2
36	30	5	35	5	4
37	30	9	39	6	2
38	30	7	37	8	3
39	31	7	38	9	1
40	31	2	33	10	6
41	32	3	35	9	7
42	35	9	44	9	8
43	35	6	41	10	5
44	35	3	38	6	4
45	39	9	48	8	4
46	39	8	47	6	4
47	41	6	47	6	8
48	41	5	46	6	8
49	44	4	48	8	4
50	47	1	48	9	1
51	48	7	55	8	8
52	48	1	49	6	7
53	48	4	52	6	8
54	48	6	54	9	6
55	49	4	53	8	2
56	49	7	56	10	5
57	52	7	59	10	4
58	54	1	55	10	1
59	55	9	64	9	4
60	56	6	62	7	1
