作业ID	开始执行时间	作业时长	结束时间	物料量	固定装配位置
1	0	6	6	10	4
2	0	2	2	10	7
3	0	6	6	6	7
4	0	0	0	10	2
5	0	0	0	8	4
6	2	2	4	8	2
7	2	6	8	6	1
8	2	1	3	9	4
9	3	1	4	10	4
10	6	4	10	5	3
11	6	6	12	9	1
12	6	9	15	5	1
13	12	1	13	7	2
14	12	3	15	9	3
15	13	10	23	10	7
16	13	8	21	6	5
17	15	5	20	6	8
18	15	5	20	5	5
19	15	5	20	6	1
20	15	7	22	8	8
21	20	8	28	7	5
22	20	5	25	9	7
23	21	4	25	9	7
24	22	3	25	10	1
25	22	3	25	5	2
26	23	7	30	8	2
27	25	8	33	5	7
28	25	4	29	9	2
29	25	4	29	9	7
30	25	7	32	7	6
31	28	4	32	7	8
32	29	10	39	7	1
33	29	6	35	10	1
34	32	3	35	9	5
35	32	10	42	6	6
36	32	1	33	6	6
37	33	5	38	9	8
38	33	6	39	8	4
39	33	3	36	6	8
40	36	6	42	7	3
41	38	8	46	7	3
42	39	9	48	9	6
43	42	5	47	10	7
44	42	3	45	9	3
45	42	8	50	9	1
46	42	10	52	7	3
47	46	10	56	8	5
48	47	6	53	6	5
49	48	2	50	7	4
50	50	5	55	10	7
51	52	9	61	6	2
52	53	6	59	9	2
53	56	7	63	10	4
54	59	3	62	5	6
55	61	2	63	8	6
56	62	9	71	8	7
57	62	10	72	6	4
58	63	5	68	8	1
59	68	4	72	6	6
60	72	8	80	5	6
