作业ID	开始执行时间	作业时长	结束时间	物料量	固定装配位置
1	0	8	8	9	8
2	0	4	4	6	8
3	0	1	1	10	7
4	0	0	0	7	2
5	0	0	0	9	5
6	1	9	10	5	4
7	1	1	2	5	8
8	1	1	2	7	6
9	2	6	8	6	7
10	2	8	10	10	5
11	2	8	10	9	3
12	4	8	12	6	7
13	8	5	13	10	1
14	8	1	9	5	1
15	8	2	10	9	5
16	9	2	11	5	1
17	9	6	15	9	6
18	10	10	20	9	8
19	10	2	12	7	4
20	10	8	18	10	4
21	10	1	11	9	5
22	11	4	15	6	7
23	11	4	15	10	8
24	11	2	13	7	5
25	13	1	14	7	5
26	13	10	23	7	7
27	13	1	14	7	2
28	13	3	16	6	8
29	13	4	17	9	8
30	15	10	25	10	2
31	15	8	23	6	7
32	15	10	25	9	7
33	15	6	21	7	6
34	15	2	17	6	3
35	16	10	26	10	1
36	17	4	21	7	8
37	17	5	22	8	8
38	18	9	27	7	3
39	23	5	28	8	8
40	23	2	25	6	3
41	23	10	33	8	3
42	25	9	34	6	4
43	25	9	34	8	8
44	26	9	35	7	8
45	27	6	33	9	7
46	33	4	37	9	7
47	35	5	40	7	3
48	40	8	48	7	2
49	40	3	43	10	8
50	40	8	48	8	5
51	48	9	57	7	5
52	48	8	56	8	4
53	56	5	61	7	4
54	56	5	61	8	4
55	57	7	64	7	1
56	61	9	70	6	2
57	61	4	65	10	4
58	70	2	72	6	6
59	70	8	78	8	6
60	78	10	88	5	8
