作业ID	开始执行时间	作业时长	结束时间	物料量	固定装配位置
1	0	7	7	8	4
2	0	7	7	9	2
3	0	0	0	6	4
4	0	0	0	7	7
5	7	7	14	5	4
6	7	9	16	9	2
7	14	9	23	9	2
8	14	7	21	6	1
9	16	1	17	6	8
10	16	2	18	10	4
11	16	6	22	6	3
12	18	6	24	5	2
13	21	8	29	9	8
14	21	3	24	6	3
15	22	4	26	9	6
16	22	2	24	5	7
17	22	5	27	6	1
18	24	3	27	5	7
19	24	4	28	7	5
20	24	9	33	6	1
21	26	10	36	9	7
22	26	2	28	8	1
23	26	4	30	9	4
24	28	10	38	7	7
25	28	9	37	9	7
26	28	9	37	7	4
27	29	4	33	10	6
28	30	2	32	6	7
29	33	9	42	5	3
30	33	3	36	9	7
31	33	6	39	7	1
32	36	1	37	9	6
33	36	7	43	6	2
34	37	7	44	10	6
35	37	10	47	5	8
36	37	8	45	7	7
37	37	4	41	6	1
38	37	10	47	8	2
39	38	6	44	8	2
40	39	8	47	5	6
41	42	6	48	10	7
42	43	2	45	10	4
43	44	1	45	7	3
44	45	4	49	5	3
45	45	9	54	8	4
46	45	10	55	7	6
47	45	10	55	7	5
48	47	7	54	6	2
49	48	9	57	6	1
50	48	8	56	6	4
51	49	4	53	10	2
52	54	5	59	9	4
53	54	7	61	10	1
54	56	3	59	8	4
55	59	8	67	5	7
56	61	4	65	9	8
57	61	2	63	9	4
58	63	7	70	6	7
59	63	4	67	9	1
60	65	3	68	10	4
