作业ID	开始执行时间	作业时长	结束时间	物料量	固定装配位置
1	0	10	10	9	2
2	0	8	8	5	8
3	0	10	10	5	5
4	0	0	0	10	2
5	0	0	0	7	1
6	8	8	16	7	3
7	8	5	13	7	6
8	10	10	20	5	7
9	10	8	18	9	3
10	10	3	13	8	6
11	13	4	17	5	3
12	13	10	23	5	5
13	17	9	26	6	7
14	17	5	22	7	8
15	18	6	24	9	2
16	18	5	23	8	7
17	20	8	28	5	6
18	20	10	30	5	5
19	20	9	29	7	6
20	20	3	23	9	2
21	22	9	31	7	5
22	23	8	31	5	1
23	24	9	33	5	6
24	26	4	30	9	6
25	28	4	32	6	3
26	28	4	32	7	4
27	29	10	39	9	8
28	29	4	33	5	7
29	29	5	34	9	3
30	30	9	39	6	2
31	30	4	34	9	2
32	31	10	41	6	6
33	31	8	39	9	6
34	32	7	39	8	6
35	32	4	36	9	7
36	34	8	42	10	4
37	34	7	41	10	5
38	34	10	44	10	8
39	34	5	39	7	1
40	39	8	47	9	4
41	39	4	43	6	5
42	39	1	40	10	2
43	39	4	43	7	3
44	41	8	49	10	5
45	41	3	44	8	2
46	41	1	42	10	7
47	43	1	44	10	2
48	44	5	49	9	5
49	44	10	54	9	7
50	44	5	49	10	4
51	44	10	54	5	4
52	44	9	53	8	8
53	47	4	51	7	8
54	49	8	57	10	8
55	51	10	61	10	7
56	53	9	62	9	1
57	54	8	62	7	3
58	57	5	62	10	6
59	61	5	66	9	6
60	62	1	63	6	8
