作业ID	开始执行时间	作业时长	结束时间	物料量	固定装配位置
1	0	8	8	6	3
2	0	5	5	10	4
3	0	8	8	9	1
4	0	0	0	6	4
5	0	0	0	8	6
6	5	4	9	6	4
7	5	3	8	6	7
8	8	4	12	5	1
9	8	6	14	7	5
10	9	2	11	10	1
11	11	1	12	7	4
12	12	3	15	6	5
13	12	9	21	5	4
14	12	4	16	10	5
15	14	10	24	5	8
16	21	2	23	10	6
17	23	4	27	5	1
18	24	3	27	6	5
19	24	7	31	5	4
20	27	9	36	10	4
21	27	4	31	9	6
22	31	7	38	7	1
23	31	3	34	8	4
24	31	9	40	7	3
25	31	3	34	8	8
26	34	7	41	10	7
27	34	2	36	7	6
28	36	8	44	10	4
29	36	2	38	6	6
30	36	8	44	10	5
31	38	6	44	8	2
32	38	7	45	8	3
33	40	8	48	7	1
34	40	1	41	9	2
35	44	2	46	9	6
36	44	5	49	8	7
37	44	8	52	5	8
38	48	1	49	9	1
39	48	9	57	6	3
40	49	5	54	10	7
41	52	9	61	5	7
42	52	5	57	7	8
43	57	3	60	8	2
44	57	2	59	8	3
45	57	4	61	8	6
46	59	2	61	6	6
47	61	10	71	8	4
48	61	10	71	6	6
49	71	5	76	7	4
50	71	6	77	10	3
51	71	1	72	8	4
52	71	5	76	5	6
53	72	4	76	6	6
54	76	5	81	8	1
55	76	10	86	9	3
56	77	7	84	7	5
57	77	5	82	8	3
58	84	9	93	5	1
59	84	2	86	10	5
60	86	5	91	7	4
