作业ID	开始执行时间	作业时长	结束时间	物料量	固定装配位置
1	0	10	10	7	7
2	0	8	8	8	3
3	0	4	4	9	2
4	0	0	0	7	3
5	0	0	0	8	6
6	8	7	15	10	7
7	10	3	13	6	2
8	13	7	20	5	2
9	13	2	15	9	8
10	15	6	21	10	6
11	15	10	25	8	6
12	15	9	24	8	8
13	24	4	28	5	4
14	25	3	28	10	8
15	25	3	28	10	8
16	28	5	33	5	5
17	28	8	36	6	8
18	28	8	36	6	5
19	33	2	35	5	7
20	33	6	39	7	8
21	36	9	45	5	8
22	36	5	41	9	3
23	36	10	46	5	2
24	41	3	44	5	1
25	41	4	45	9	5
26	45	4	49	10	7
27	45	7	52	10	6
28	46	7	53	5	2
29	52	4	56	9	5
30	52	1	53	5	2
31	53	7	60	6	7
32	53	8	61	9	4
33	56	4	60	9	1
34	60	5	65	10	7
35	60	9	69	10	6
36	61	3	64	10	3
37	65	8	73	6	7
38	69	5	74	8	1
39	73	10	83	6	4
40	74	5	79	6	4
41	74	5	79	10	8
42	79	5	84	5	3
43	83	10	93	9	2
44	84	2	86	5	4
45	84	1	85	7	1
46	86	1	87	6	6
47	86	9	95	9	7
48	87	10	97	8	6
49	95	3	98	7	5
50	95	5	100	7	6
51	97	1	98	5	2
52	97	4	101	8	3
53	100	10	110	10	5
54	101	10	111	7	1
55	110	3	113	8	8
56	111	3	114	7	7
57	111	6	117	10	2
58	113	7	120	10	2
59	114	7	121	6	8
60	120	9	129	6	6
