作业ID	开始执行时间	作业时长	结束时间	物料量	固定装配位置
1	0	8	8	5	4
2	0	0	0	8	8
3	0	0	0	9	1
4	8	10	18	7	8
5	8	6	14	7	6
6	8	9	17	9	4
7	14	3	17	6	4
8	17	5	22	10	8
9	17	9	26	5	8
10	17	10	27	5	7
11	22	5	27	9	3
12	22	7	29	9	8
13	22	5	27	7	4
14	27	5	32	9	5
15	27	3	30	10	2
16	27	2	29	10	1
17	29	10	39	5	3
18	30	4	34	5	7
19	32	2	34	9	8
20	34	10	44	5	6
21	39	10	49	8	4
22	44	3	47	5	8
23	47	7	54	9	6
24	49	1	50	10	3
25	49	1	50	7	3
26	50	6	56	10	2
27	50	6	56	10	1
28	50	8	58	9	3
29	54	4	58	5	2
30	56	2	58	9	1
31	58	5	63	5	3
32	58	3	61	9	2
33	61	7	68	7	4
34	61	8	69	6	3
35	61	7	68	9	3
36	63	10	73	6	1
37	63	6	69	9	4
38	69	1	70	9	6
39	69	4	73	9	7
40	70	2	72	9	2
41	70	4	74	8	8
42	72	6	78	9	4
43	73	5	78	5	7
44	74	4	78	7	8
45	74	1	75	5	7
46	78	5	83	9	8
47	78	1	79	10	6
48	79	1	80	7	7
49	80	1	81	6	3
50	81	2	83	6	6
51	81	5	86	5	4
52	83	2	85	8	5
53	83	5	88	10	4
54	86	4	90	7	4
55	88	5	93	8	2
56	90	6	96	7	8
57	90	3	93	7	8
58	93	1	94	8	6
59	94	3	97	7	5
60	94	3	97	6	8
