作业ID	开始执行时间	作业时长	结束时间	物料量	固定装配位置
1	0	1	1	8	4
2	0	3	3	5	5
3	0	8	8	9	6
4	0	0	0	7	8
5	0	0	0	10	6
6	1	1	2	8	6
7	1	9	10	7	2
8	2	1	3	8	5
9	3	7	10	9	4
10	3	1	4	10	8
11	3	3	6	5	5
12	3	10	13	7	6
13	4	2	6	7	1
14	8	2	10	10	4
15	10	3	13	7	6
16	10	4	14	8	3
17	10	3	13	10	1
18	10	2	12	9	5
19	10	9	19	6	6
20	10	6	16	7	7
21	12	9	21	6	8
22	12	10	22	7	4
23	13	9	22	8	7
24	13	9	22	9	7
25	14	5	19	10	3
26	14	8	22	5	8
27	16	7	23	9	3
28	19	8	27	6	2
29	19	1	20	5	8
30	20	5	25	6	8
31	20	8	28	5	3
32	21	10	31	7	6
33	22	8	30	5	6
34	22	5	27	6	4
35	22	4	26	9	7
36	22	9	31	6	7
37	27	1	28	8	8
38	27	7	34	7	8
39	27	8	35	6	6
40	28	10	38	7	5
41	30	6	36	8	5
42	31	1	32	10	4
43	34	7	41	5	4
44	35	5	40	6	3
45	35	3	38	7	7
46	36	6	42	8	6
47	36	10	46	8	3
48	40	5	45	9	2
49	41	1	42	5	5
50	42	10	52	9	6
51	45	5	50	8	2
52	45	10	55	8	8
53	46	1	47	9	1
54	47	10	57	9	2
55	50	2	52	9	8
56	52	6	58	8	5
57	55	3	58	7	5
58	55	8	63	9	6
59	57	3	60	9	6
60	60	3	63	8	8
