作业ID	开始执行时间	作业时长	结束时间	物料量	固定装配位置
1	0	5	5	10	1
2	0	2	2	9	5
3	0	3	3	8	2
4	0	0	0	7	1
5	0	0	0	10	3
6	3	4	7	10	4
7	5	3	8	5	3
8	7	5	12	7	6
9	7	9	16	9	6
10	12	9	21	6	6
11	12	2	14	10	1
12	16	5	21	10	3
13	16	5	21	9	8
14	16	10	26	7	1
15	21	5	26	7	7
16	21	4	25	8	8
17	21	3	24	6	4
18	25	7	32	7	5
19	26	9	35	6	5
20	26	2	28	7	2
21	26	1	27	6	7
22	27	5	32	6	4
23	27	2	29	7	6
24	32	2	34	10	6
25	32	6	38	9	4
26	34	10	44	7	1
27	35	10	45	7	5
28	35	7	42	5	6
29	38	3	41	9	6
30	42	4	46	7	7
31	45	2	47	8	4
32	46	4	50	10	5
33	46	10	56	10	8
34	47	1	48	5	4
35	50	8	58	7	5
36	50	10	60	7	8
37	50	8	58	6	5
38	58	9	67	9	5
39	58	8	66	5	5
40	58	9	67	8	1
41	66	5	71	6	1
42	66	7	73	6	8
43	67	6	73	7	2
44	71	2	73	5	1
45	73	10	83	7	4
46	73	2	75	9	6
47	83	9	92	10	4
48	83	6	89	5	7
49	83	9	92	7	7
50	89	8	97	10	2
51	92	10	102	8	7
52	92	3	95	5	3
53	97	5	102	9	7
54	97	2	99	6	7
55	99	10	109	10	7
56	102	5	107	8	5
57	109	9	118	5	6
58	109	2	111	6	3
59	118	9	127	7	5
60	118	10	128	7	6
