作业ID	开始执行时间	作业时长	结束时间	物料量	固定装配位置
1	0	10	10	6	8
2	0	3	3	10	1
3	0	10	10	8	7
4	0	0	0	9	7
5	0	0	0	9	8
6	10	1	11	7	3
7	10	10	20	9	5
8	10	7	17	9	1
9	10	5	15	5	3
10	10	2	12	9	4
11	12	9	21	8	6
12	12	8	20	6	4
13	15	9	24	10	4
14	15	8	23	6	8
15	15	7	22	10	8
16	17	9	26	9	5
17	20	5	25	10	1
18	21	6	27	10	3
19	22	6	28	6	6
20	22	9	31	6	4
21	22	3	25	5	6
22	23	5	28	8	1
23	24	1	25	7	1
24	25	2	27	5	1
25	25	2	27	7	1
26	25	4	29	5	3
27	25	8	33	8	6
28	26	8	34	6	3
29	27	8	35	9	7
30	27	9	36	9	3
31	27	10	37	8	5
32	27	10	37	10	7
33	28	10	38	7	2
34	28	8	36	9	3
35	31	6	37	5	4
36	31	2	33	5	2
37	33	5	38	5	6
38	33	7	40	8	2
39	34	7	41	10	5
40	34	5	39	5	2
41	35	2	37	10	8
42	36	9	45	8	2
43	36	8	44	7	5
44	37	10	47	7	2
45	37	4	41	5	5
46	37	4	41	10	2
47	38	3	41	8	7
48	38	10	48	5	6
49	41	2	43	5	3
50	41	4	45	8	3
51	41	10	51	6	1
52	44	2	46	5	6
53	45	8	53	6	2
54	46	8	54	8	4
55	47	3	50	9	5
56	50	6	56	10	7
57	51	10	61	6	5
58	51	7	58	9	8
59	56	4	60	6	4
60	58	5	63	9	3
