作业ID	开始执行时间	作业时长	结束时间	物料量	固定装配位置
1	0	8	8	5	2
2	0	1	1	8	3
3	0	0	0	8	7
4	0	0	0	9	6
5	1	10	11	10	2
6	1	2	3	10	6
7	3	5	8	10	5
8	3	10	13	9	8
9	8	2	10	8	6
10	10	1	11	8	1
11	11	4	15	9	1
12	13	2	15	7	7
13	15	2	17	6	1
14	15	6	21	10	8
15	15	6	21	6	4
16	15	2	17	8	3
17	17	1	18	8	5
18	18	1	19	5	2
19	19	10	29	7	6
20	19	3	22	7	2
21	21	10	31	9	1
22	22	1	23	8	6
23	29	10	39	10	1
24	29	2	31	8	5
25	31	7	38	5	3
26	31	3	34	10	1
27	34	9	43	9	1
28	38	2	40	7	5
29	39	2	41	10	2
30	40	3	43	8	5
31	41	9	50	9	6
32	43	7	50	10	3
33	43	8	51	5	6
34	50	5	55	10	3
35	50	5	55	10	7
36	51	7	58	6	1
37	55	8	63	9	3
38	55	7	62	6	5
39	58	3	61	6	2
40	61	6	67	5	2
41	62	10	72	7	6
42	63	5	68	7	6
43	67	8	75	6	1
44	68	7	75	10	5
45	72	7	79	10	1
46	75	1	76	9	7
47	76	2	78	8	7
48	78	8	86	7	7
49	79	7	86	9	4
50	79	10	89	10	8
51	79	10	89	8	5
52	86	10	96	7	7
53	89	9	98	9	1
54	89	7	96	6	5
55	96	4	100	6	2
56	96	9	105	10	2
57	96	9	105	7	6
58	100	10	110	6	8
59	100	5	105	10	1
60	105	10	115	7	7
