作业ID	开始执行时间	作业时长	结束时间	物料量	固定装配位置
1	0	2	2	6	3
2	0	6	6	8	4
3	0	4	4	8	6
4	0	0	0	5	3
5	0	0	0	10	3
6	2	10	12	8	4
7	4	1	5	5	1
8	4	3	7	6	2
9	4	7	11	9	7
10	5	1	6	8	1
11	6	7	13	9	8
12	7	5	12	6	8
13	7	8	15	7	1
14	11	3	14	8	1
15	12	6	18	7	2
16	12	9	21	9	8
17	13	7	20	6	2
18	14	2	16	9	4
19	15	9	24	9	7
20	16	3	19	6	6
21	18	7	25	8	5
22	19	1	20	9	1
23	20	3	23	10	8
24	20	8	28	10	1
25	20	2	22	7	6
26	21	1	22	7	4
27	21	9	30	7	7
28	23	2	25	8	3
29	24	9	33	5	3
30	25	1	26	6	5
31	25	9	34	9	5
32	25	6	31	9	8
33	26	5	31	8	8
34	28	2	30	10	3
35	30	3	33	6	6
36	30	4	34	5	5
37	31	6	37	9	1
38	33	7	40	7	8
39	34	3	37	6	6
40	34	6	40	5	3
41	37	7	44	5	4
42	37	10	47	9	7
43	37	10	47	8	1
44	40	7	47	9	8
45	40	3	43	9	8
46	40	9	49	8	5
47	40	5	45	7	2
48	43	10	53	9	7
49	44	8	52	6	6
50	45	4	49	7	7
51	47	2	49	6	5
52	47	8	55	7	2
53	49	7	56	7	8
54	49	7	56	5	3
55	49	2	51	10	4
56	51	2	53	5	1
57	52	2	54	7	7
58	53	4	57	7	7
59	53	10	63	5	8
60	55	3	58	6	7
