作业ID	开始执行时间	作业时长	结束时间	物料量	固定装配位置
1	0	5	5	5	2
2	0	6	6	7	7
3	0	4	4	8	8
4	0	0	0	5	7
5	0	0	0	5	2
6	4	2	6	7	4
7	4	1	5	7	3
8	4	7	11	7	5
9	5	2	7	7	3
10	5	7	12	8	2
11	5	4	9	9	4
12	6	9	15	5	6
13	6	4	10	6	3
14	6	5	11	7	2
15	6	4	10	5	1
16	9	9	18	7	2
17	10	9	19	8	3
18	10	9	19	10	4
19	10	9	19	7	7
20	10	7	17	7	2
21	11	8	19	5	1
22	11	8	19	6	7
23	11	4	15	7	8
24	12	5	17	7	3
25	15	8	23	8	5
26	15	4	19	8	8
27	17	3	20	9	5
28	19	8	27	7	4
29	19	5	24	9	3
30	19	1	20	8	8
31	19	2	21	7	3
32	19	10	29	5	1
33	20	7	27	5	7
34	21	1	22	8	1
35	21	2	23	8	8
36	21	7	28	9	6
37	23	6	29	9	2
38	24	4	28	7	5
39	28	5	33	7	8
40	28	3	31	10	2
41	28	10	38	9	1
42	28	2	30	7	8
43	29	2	31	9	2
44	29	2	31	8	8
45	31	9	40	5	3
46	31	6	37	5	6
47	31	8	39	8	4
48	31	10	41	9	1
49	31	7	38	9	8
50	33	4	37	10	4
51	39	3	42	9	4
52	39	3	42	10	5
53	40	2	42	5	8
54	42	7	49	9	4
55	42	6	48	10	2
56	42	1	43	10	3
57	42	5	47	5	6
58	43	8	51	8	5
59	47	1	48	8	4
60	48	6	54	6	8
