作业ID	开始执行时间	作业时长	结束时间	物料量	固定装配位置
1	0	4	4	8	1
2	0	2	2	10	1
3	0	4	4	7	4
4	0	0	0	8	3
5	0	0	0	9	3
6	4	3	7	7	2
7	4	7	11	7	6
8	4	6	10	8	1
9	4	3	7	7	7
10	4	6	10	6	5
11	7	1	8	10	7
12	7	1	8	10	4
13	10	7	17	9	1
14	10	2	12	9	5
15	10	10	20	5	8
16	10	2	12	8	8
17	12	8	20	6	1
18	12	2	14	10	7
19	12	2	14	9	7
20	12	9	21	6	1
21	14	5	19	8	6
22	17	5	22	8	4
23	17	5	22	7	4
24	19	1	20	8	4
25	20	4	24	10	6
26	20	7	27	5	8
27	20	3	23	6	4
28	21	4	25	5	5
29	22	3	25	5	1
30	22	8	30	9	7
31	23	5	28	8	7
32	24	3	27	6	6
33	25	1	26	8	8
34	25	2	27	7	3
35	25	3	28	5	6
36	27	6	33	6	6
37	27	1	28	7	3
38	28	9	37	6	5
39	28	7	35	10	4
40	28	3	31	8	5
41	30	5	35	10	2
42	31	9	40	5	1
43	33	2	35	9	1
44	35	7	42	9	2
45	35	6	41	8	6
46	35	9	44	9	7
47	40	5	45	6	7
48	41	4	45	5	3
49	41	10	51	5	8
50	42	9	51	10	6
51	42	8	50	5	1
52	44	9	53	8	8
53	45	9	54	9	2
54	50	4	54	5	7
55	51	1	52	7	6
56	51	6	57	6	5
57	52	2	54	6	5
58	53	10	63	10	4
59	54	9	63	8	5
60	57	4	61	6	2
