作业ID	开始执行时间	作业时长	结束时间	物料量	固定装配位置
1	0	2	2	5	1
2	0	8	8	6	3
3	0	10	10	5	6
4	0	0	0	8	1
5	0	0	0	8	5
6	2	2	4	7	3
7	2	8	10	9	8
8	2	2	4	7	5
9	4	4	8	8	7
10	8	3	11	9	7
11	8	2	10	5	8
12	8	1	9	8	8
13	9	5	14	10	3
14	9	2	11	9	1
15	10	7	17	10	7
16	10	8	18	7	7
17	10	7	17	8	6
18	11	2	13	7	8
19	13	4	17	8	6
20	13	2	15	5	6
21	15	9	24	9	8
22	17	2	19	7	6
23	17	9	26	6	1
24	17	6	23	8	1
25	17	2	19	8	8
26	17	2	19	9	6
27	19	8	27	9	8
28	19	10	29	10	8
29	19	8	27	9	2
30	23	2	25	9	7
31	26	2	28	6	1
32	27	3	30	9	7
33	27	1	28	9	6
34	28	2	30	7	6
35	28	5	33	5	7
36	28	1	29	6	6
37	29	7	36	9	8
38	29	7	36	5	7
39	30	2	32	7	3
40	32	6	38	5	4
41	33	2	35	7	7
42	33	8	41	6	6
43	35	9	44	5	2
44	35	3	38	10	5
45	36	1	37	10	6
46	36	10	46	10	3
47	38	2	40	10	7
48	38	4	42	9	8
49	38	10	48	5	8
50	38	7	45	6	7
51	40	8	48	9	5
52	40	10	50	10	7
53	41	9	50	8	7
54	45	6	51	5	7
55	46	7	53	9	8
56	50	6	56	8	5
57	50	7	57	9	3
58	51	2	53	9	8
59	53	8	61	8	5
60	56	5	61	8	5
