作业ID	开始执行时间	作业时长	结束时间	物料量	固定装配位置
1	0	8	8	10	3
2	0	1	1	5	2
3	0	7	7	6	1
4	0	0	0	9	8
5	0	0	0	10	1
6	7	8	15	8	1
7	7	1	8	6	4
8	7	5	12	9	7
9	8	5	13	9	1
10	8	9	17	5	6
11	8	5	13	9	6
12	12	2	14	10	2
13	13	9	22	6	8
14	13	7	20	9	6
15	14	8	22	6	6
16	14	9	23	7	8
17	15	9	24	6	2
18	17	9	26	8	6
19	17	1	18	5	3
20	18	8	26	8	7
21	22	7	29	7	6
22	22	8	30	5	1
23	22	8	30	10	7
24	22	2	24	10	5
25	23	6	29	8	8
26	24	10	34	5	7
27	24	1	25	9	3
28	25	4	29	8	3
29	29	5	34	6	7
30	29	4	33	9	1
31	30	6	36	6	4
32	33	2	35	9	1
33	33	4	37	8	8
34	34	2	36	6	3
35	34	3	37	6	5
36	35	3	38	10	4
37	36	7	43	5	8
38	36	9	45	6	3
39	37	3	40	5	6
40	37	10	47	5	1
41	37	1	38	9	5
42	37	2	39	5	7
43	38	1	39	9	5
44	39	5	44	7	2
45	39	9	48	5	8
46	39	1	40	5	7
47	40	8	48	5	1
48	43	3	46	8	2
49	43	9	52	6	3
50	44	10	54	6	1
51	45	2	47	7	5
52	47	6	53	9	3
53	47	1	48	10	2
54	48	10	58	6	1
55	48	8	56	10	3
56	48	9	57	9	1
57	48	2	50	5	2
58	52	3	55	8	2
59	54	3	57	10	4
60	55	9	64	5	3
