作业ID	开始执行时间	作业时长	结束时间	物料量	固定装配位置
1	0	7	7	9	5
2	0	6	6	5	3
3	0	10	10	6	1
4	0	0	0	9	1
5	0	0	0	10	4
6	6	5	11	7	7
7	6	10	16	10	4
8	7	5	12	5	5
9	7	9	16	10	2
10	7	7	14	5	2
11	10	4	14	9	4
12	10	7	17	6	3
13	10	7	17	6	3
14	11	4	15	10	3
15	12	10	22	5	3
16	14	1	15	10	5
17	14	4	18	10	7
18	14	10	24	8	4
19	15	7	22	6	6
20	16	8	24	10	1
21	16	4	20	8	8
22	16	9	25	7	5
23	17	7	24	6	4
24	17	8	25	5	2
25	18	6	24	9	7
26	18	9	27	6	5
27	20	8	28	7	5
28	22	10	32	9	3
29	24	6	30	5	5
30	24	7	31	9	7
31	24	4	28	6	8
32	25	3	28	7	5
33	25	6	31	10	4
34	25	6	31	8	5
35	27	4	31	10	4
36	28	5	33	10	4
37	28	10	38	7	7
38	30	10	40	10	2
39	30	10	40	10	3
40	31	2	33	5	7
41	31	4	35	6	2
42	32	1	33	8	1
43	35	7	42	7	4
44	38	7	45	6	3
45	40	8	48	9	5
46	40	3	43	8	1
47	43	9	52	6	4
48	43	6	49	9	8
49	45	2	47	5	8
50	45	6	51	7	8
51	45	2	47	8	6
52	48	9	57	10	6
53	49	10	59	9	2
54	51	3	54	5	4
55	52	5	57	7	3
56	54	2	56	8	4
57	57	8	65	9	3
58	57	9	66	9	5
59	59	8	67	10	2
60	66	1	67	5	8
