作业ID	开始执行时间	作业时长	结束时间	物料量	固定装配位置
1	0	6	6	6	4
2	0	1	1	8	1
3	0	9	9	7	6
4	0	0	0	7	8
5	0	0	0	10	4
6	1	6	7	7	4
7	1	8	9	9	7
8	6	1	7	8	6
9	6	7	13	5	6
10	7	1	8	10	6
11	7	5	12	7	5
12	9	7	16	9	5
13	9	2	11	7	6
14	9	10	19	5	1
15	9	1	10	9	5
16	9	10	19	5	5
17	10	5	15	9	8
18	11	3	14	8	1
19	13	4	17	10	4
20	13	7	20	9	6
21	14	5	19	7	8
22	16	6	22	7	3
23	19	6	25	5	2
24	19	3	22	7	5
25	19	6	25	5	2
26	19	9	28	7	6
27	20	4	24	5	3
28	20	7	27	5	7
29	22	1	23	6	6
30	23	2	25	6	8
31	25	4	29	9	3
32	27	1	28	9	6
33	27	9	36	7	3
34	28	7	35	10	4
35	29	1	30	5	6
36	29	7	36	9	2
37	35	8	43	10	3
38	35	8	43	6	1
39	36	8	44	6	8
40	36	7	43	8	5
41	36	8	44	8	7
42	43	6	49	7	8
43	44	1	45	5	1
44	44	6	50	9	7
45	44	3	47	10	8
46	47	6	53	5	8
47	49	4	53	7	1
48	50	5	55	5	4
49	53	5	58	8	6
50	53	3	56	9	1
51	56	6	62	8	6
52	56	6	62	5	7
53	56	3	59	10	8
54	58	9	67	6	1
55	59	8	67	8	1
56	62	2	64	7	2
57	62	1	63	7	6
58	63	5	68	8	4
59	68	2	70	6	8
60	70	5	75	6	6
