作业ID	开始执行时间	作业时长	结束时间	物料量	固定装配位置
1	0	10	10	8	1
2	0	8	8	9	6
3	0	10	10	7	6
4	0	0	0	9	2
5	0	0	0	7	1
6	8	2	10	8	6
7	10	10	20	8	5
8	10	2	12	6	6
9	10	5	15	10	6
10	10	9	19	10	7
11	10	4	14	6	1
12	12	2	14	9	4
13	14	2	16	9	6
14	14	3	17	5	7
15	14	3	17	9	7
16	15	7	22	10	3
17	15	3	18	8	5
18	15	5	20	7	3
19	16	2	18	9	4
20	17	9	26	9	6
21	18	3	21	6	7
22	19	4	23	8	2
23	19	4	23	6	1
24	20	6	26	6	7
25	20	8	28	5	3
26	20	2	22	7	3
27	21	9	30	7	7
28	22	4	26	10	6
29	22	1	23	10	2
30	23	5	28	5	2
31	23	1	24	5	5
32	24	7	31	7	8
33	24	5	29	9	1
34	24	10	34	5	8
35	26	5	31	6	3
36	26	4	30	10	7
37	28	2	30	5	3
38	28	4	32	10	1
39	29	5	34	10	1
40	29	9	38	7	6
41	30	3	33	8	8
42	30	3	33	9	6
43	31	4	35	10	4
44	33	9	42	5	1
45	33	3	36	7	7
46	34	2	36	7	2
47	35	6	41	8	6
48	36	9	45	9	2
49	36	1	37	10	2
50	37	5	42	6	5
51	38	3	41	9	3
52	41	7	48	5	7
53	41	9	50	7	3
54	42	10	52	9	2
55	45	7	52	10	3
56	48	2	50	6	8
57	52	1	53	9	3
58	52	4	56	10	1
59	52	6	58	6	4
60	58	9	67	6	8
