作业ID	开始执行时间	作业时长	结束时间	物料量	固定装配位置
1	0	9	9	5	6
2	0	6	6	10	4
3	0	7	7	10	8
4	0	0	0	6	4
5	0	0	0	5	8
6	6	6	12	6	4
7	6	4	10	6	3
8	6	9	15	8	6
9	7	2	9	5	8
10	9	10	19	10	7
11	9	7	16	6	5
12	9	6	15	10	7
13	9	3	12	6	8
14	12	7	19	9	1
15	12	1	13	5	8
16	12	8	20	6	8
17	12	10	22	10	1
18	13	9	22	10	1
19	15	9	24	9	3
20	16	6	22	8	7
21	19	2	21	5	8
22	19	7	26	8	6
23	19	7	26	8	4
24	19	3	22	9	3
25	20	5	25	9	5
26	20	2	22	9	8
27	22	4	26	8	3
28	22	5	27	7	1
29	22	1	23	8	2
30	23	9	32	9	1
31	23	10	33	8	8
32	24	10	34	9	2
33	25	7	32	5	2
34	25	10	35	7	2
35	26	5	31	9	2
36	26	5	31	6	3
37	27	8	35	6	2
38	27	9	36	7	7
39	31	1	32	6	5
40	31	2	33	6	4
41	33	7	40	7	8
42	35	8	43	6	2
43	35	7	42	5	2
44	35	10	45	7	8
45	36	5	41	8	7
46	36	1	37	9	6
47	37	10	47	5	6
48	40	3	43	7	6
49	42	6	48	10	8
50	45	10	55	7	4
51	45	10	55	9	3
52	47	5	52	9	5
53	47	8	55	9	4
54	52	10	62	5	5
55	55	9	64	8	7
56	55	7	62	5	7
57	55	6	61	9	2
58	55	8	63	8	6
59	62	9	71	10	5
60	63	6	69	5	5
