作业ID	开始执行时间	作业时长	结束时间	物料量	固定装配位置
1	0	1	1	9	7
2	0	4	4	6	2
3	0	2	2	7	2
4	0	0	0	10	6
5	0	0	0	9	8
6	1	8	9	8	7
7	1	5	6	6	8
8	2	4	6	7	2
9	2	3	5	10	2
10	2	6	8	7	4
11	4	10	14	5	2
12	4	4	8	5	4
13	4	7	11	10	5
14	5	8	13	8	8
15	6	5	11	7	1
16	6	10	16	8	3
17	6	7	13	6	6
18	8	10	18	5	4
19	11	4	15	7	8
20	11	10	21	10	7
21	13	5	18	5	6
22	13	9	22	10	2
23	14	3	17	6	7
24	14	4	18	7	7
25	18	4	22	9	8
26	18	1	19	6	1
27	18	2	20	9	2
28	18	6	24	9	3
29	18	10	28	5	3
30	18	9	27	6	6
31	18	6	24	5	3
32	20	3	23	8	8
33	20	7	27	6	4
34	21	8	29	8	8
35	21	9	30	10	8
36	21	2	23	9	4
37	23	1	24	7	1
38	23	4	27	5	7
39	24	6	30	8	8
40	24	1	25	7	3
41	27	10	37	8	2
42	27	7	34	6	5
43	27	10	37	5	3
44	27	8	35	5	3
45	28	9	37	8	1
46	28	10	38	10	8
47	29	7	36	8	7
48	30	9	39	8	5
49	30	4	34	8	1
50	34	3	37	7	4
51	36	3	39	5	2
52	37	10	47	10	5
53	37	7	44	6	3
54	37	4	41	9	2
55	38	2	40	5	7
56	39	3	42	9	7
57	41	10	51	6	7
58	42	4	46	10	1
59	44	9	53	9	5
60	46	4	50	7	3
