作业ID	开始执行时间	作业时长	结束时间	物料量	固定装配位置
1	0	8	8	8	2
2	0	9	9	8	5
3	0	4	4	6	1
4	0	0	0	5	6
5	0	0	0	6	1
6	4	9	13	10	3
7	4	8	12	6	7
8	4	2	6	8	3
9	6	3	9	8	3
10	6	7	13	9	3
11	8	6	14	7	8
12	8	2	10	7	1
13	9	2	11	6	8
14	9	2	11	10	1
15	10	1	11	6	2
16	10	10	20	6	4
17	11	2	13	8	6
18	11	4	15	8	6
19	11	4	15	9	3
20	13	4	17	8	3
21	13	8	21	7	2
22	14	1	15	10	6
23	14	1	15	6	4
24	15	7	22	9	1
25	15	4	19	9	2
26	15	10	25	8	4
27	17	5	22	10	7
28	17	2	19	9	1
29	20	8	28	6	4
30	21	7	28	9	6
31	21	4	25	9	2
32	21	1	22	9	7
33	22	9	31	5	7
34	22	3	25	6	3
35	22	9	31	9	5
36	25	10	35	7	3
37	25	10	35	10	3
38	25	4	29	8	5
39	28	10	38	5	7
40	29	4	33	9	7
41	31	3	34	6	1
42	31	6	37	7	7
43	31	7	38	10	7
44	34	6	40	9	4
45	35	8	43	10	4
46	37	6	43	5	2
47	38	8	46	7	2
48	38	5	43	7	3
49	40	8	48	10	5
50	43	4	47	7	2
51	43	6	49	9	7
52	43	2	45	7	3
53	45	1	46	10	5
54	46	2	48	10	2
55	46	6	52	8	4
56	47	4	51	6	8
57	47	6	53	10	4
58	48	6	54	10	6
59	52	3	55	7	7
60	53	1	54	9	8
