作业ID	开始执行时间	作业时长	结束时间	物料量	固定装配位置
1	0	3	3	9	7
2	0	4	4	8	1
3	0	1	1	9	4
4	0	0	0	7	3
5	0	0	0	9	8
6	1	4	5	5	2
7	3	10	13	10	3
8	3	9	12	8	7
9	3	7	10	6	7
10	4	1	5	5	2
11	4	3	7	6	7
12	4	3	7	9	2
13	5	6	11	10	8
14	7	2	9	5	2
15	7	5	12	7	2
16	7	9	16	7	4
17	7	5	12	10	4
18	7	6	13	10	8
19	10	6	16	6	1
20	11	8	19	8	1
21	12	5	17	5	4
22	12	6	18	8	2
23	12	2	14	5	2
24	13	2	15	5	1
25	13	9	22	6	3
26	13	10	23	10	3
27	13	1	14	5	7
28	14	2	16	8	4
29	14	4	18	6	5
30	14	10	24	7	5
31	14	1	15	6	5
32	14	5	19	8	3
33	14	9	23	10	2
34	18	6	24	7	6
35	18	3	21	10	1
36	19	5	24	8	5
37	19	4	23	8	2
38	19	8	27	9	6
39	21	2	23	8	1
40	22	2	24	9	4
41	23	5	28	5	8
42	23	2	25	9	7
43	24	3	27	8	1
44	24	9	33	7	4
45	24	9	33	7	4
46	25	4	29	9	2
47	25	2	27	8	6
48	27	8	35	6	1
49	28	6	34	8	6
50	33	8	41	7	3
51	33	1	34	8	4
52	33	1	34	7	1
53	33	3	36	9	7
54	33	4	37	6	7
55	34	8	42	8	3
56	36	7	43	10	4
57	37	5	42	9	7
58	41	3	44	7	5
59	42	7	49	7	4
60	43	7	50	9	5
