作业ID	开始执行时间	作业时长	结束时间	物料量	固定装配位置
1	0	1	1	8	3
2	0	5	5	7	2
3	0	7	7	5	8
4	0	0	0	8	5
5	0	0	0	6	3
6	1	7	8	6	3
7	1	2	3	6	4
8	1	3	4	8	8
9	4	9	13	7	7
10	4	5	9	5	4
11	5	4	9	10	2
12	5	7	12	9	7
13	7	7	14	6	4
14	8	7	15	6	8
15	8	10	18	6	7
16	8	4	12	10	2
17	8	4	12	7	6
18	9	3	12	9	1
19	12	8	20	10	7
20	12	6	18	10	7
21	12	2	14	7	6
22	12	10	22	5	4
23	14	2	16	10	2
24	14	6	20	10	2
25	15	7	22	8	7
26	15	2	17	5	3
27	16	2	18	8	5
28	17	7	24	7	3
29	17	1	18	7	6
30	18	9	27	8	8
31	18	3	21	6	2
32	18	4	22	5	6
33	18	2	20	7	1
34	18	10	28	5	5
35	20	4	24	6	3
36	20	1	21	5	7
37	21	9	30	8	5
38	22	2	24	9	4
39	22	7	29	9	5
40	22	1	23	8	6
41	24	9	33	5	1
42	28	7	35	6	4
43	35	10	45	5	8
44	35	2	37	5	3
45	35	5	40	9	1
46	37	3	40	7	1
47	37	6	43	6	7
48	40	2	42	7	7
49	42	6	48	6	6
50	43	1	44	9	8
51	43	7	50	5	3
52	43	4	47	9	6
53	45	4	49	6	7
54	47	9	56	10	5
55	47	5	52	8	2
56	48	3	51	10	7
57	50	10	60	7	7
58	51	7	58	5	5
59	52	4	56	7	6
60	56	3	59	5	1
