作业ID	开始执行时间	作业时长	结束时间	物料量	固定装配位置
1	0	8	8	10	7
2	0	1	1	5	4
3	0	6	6	9	4
4	0	0	0	6	4
5	0	0	0	5	6
6	8	7	15	10	5
7	8	1	9	9	3
8	8	1	9	8	3
9	9	1	10	9	6
10	10	3	13	6	3
11	10	10	20	9	3
12	13	5	18	6	1
13	13	9	22	5	3
14	15	9	24	10	7
15	15	1	16	10	5
16	18	2	20	5	2
17	20	2	22	10	3
18	20	5	25	9	1
19	20	7	27	6	4
20	22	9	31	8	8
21	22	3	25	5	3
22	22	4	26	9	4
23	25	7	32	5	2
24	26	8	34	7	1
25	27	10	37	9	8
26	27	10	37	10	1
27	31	3	34	9	2
28	31	4	35	5	7
29	32	6	38	6	7
30	34	8	42	7	7
31	37	2	39	7	1
32	38	5	43	9	6
33	39	6	45	7	8
34	39	7	46	7	5
35	42	3	45	8	6
36	42	6	48	7	2
37	43	6	49	9	7
38	45	4	49	6	8
39	45	4	49	6	3
40	48	7	55	6	8
41	49	5	54	6	1
42	49	2	51	9	1
43	49	9	58	6	7
44	55	2	57	8	8
45	55	9	64	10	1
46	57	1	58	6	8
47	58	3	61	8	5
48	58	10	68	9	5
49	64	10	74	8	3
50	64	9	73	9	7
51	68	8	76	8	5
52	74	4	78	6	7
53	74	2	76	9	5
54	76	7	83	7	1
55	76	3	79	8	7
56	79	9	88	7	8
57	83	7	90	8	2
58	83	10	93	9	3
59	88	1	89	10	4
60	89	5	94	8	8
