作业ID	开始执行时间	作业时长	结束时间	物料量	固定装配位置
1	0	8	8	9	6
2	0	5	5	5	2
3	0	0	0	6	4
4	0	0	0	7	1
5	5	1	6	7	5
6	5	3	8	7	5
7	5	5	10	7	1
8	5	10	15	10	2
9	8	5	13	9	2
10	8	8	16	8	8
11	8	10	18	10	6
12	10	3	13	5	7
13	10	8	18	7	8
14	13	7	20	6	6
15	13	1	14	5	7
16	16	6	22	7	5
17	18	8	26	8	4
18	18	6	24	5	7
19	18	1	19	9	7
20	20	5	25	6	8
21	20	6	26	6	8
22	22	3	25	9	3
23	24	8	32	10	6
24	24	4	28	7	5
25	24	2	26	7	7
26	26	10	36	5	1
27	26	4	30	5	5
28	26	3	29	10	3
29	26	3	29	6	8
30	26	3	29	5	1
31	28	9	37	9	5
32	29	2	31	8	6
33	30	8	38	6	8
34	32	1	33	8	1
35	32	10	42	5	5
36	32	1	33	7	2
37	33	1	34	9	7
38	33	4	37	8	6
39	36	10	46	5	5
40	37	5	42	10	3
41	38	9	47	6	6
42	42	3	45	7	4
43	42	10	52	7	1
44	46	6	52	7	7
45	47	5	52	5	3
46	52	6	58	8	1
47	52	4	56	10	6
48	52	7	59	5	7
49	56	9	65	9	5
50	56	9	65	7	7
51	56	1	57	5	8
52	57	9	66	9	8
53	58	2	60	8	3
54	58	4	62	10	3
55	59	7	66	9	3
56	62	6	68	10	2
57	65	6	71	5	7
58	68	4	72	6	3
59	71	8	79	6	4
60	72	4	76	7	5
