作业ID	开始执行时间	作业时长	结束时间	物料量	固定装配位置
1	0	9	9	7	1
2	0	3	3	10	3
3	0	5	5	10	2
4	0	0	0	6	1
5	0	0	0	6	1
6	3	1	4	9	3
7	3	5	8	7	5
8	4	9	13	9	8
9	5	3	8	5	1
10	8	4	12	8	7
11	8	9	17	7	8
12	8	7	15	5	5
13	8	8	16	7	6
14	8	2	10	8	8
15	9	6	15	9	7
16	9	6	15	8	3
17	10	1	11	8	3
18	10	8	18	8	1
19	11	8	19	5	4
20	15	6	21	9	4
21	15	2	17	10	6
22	15	9	24	10	5
23	16	4	20	8	3
24	17	4	21	5	7
25	19	6	25	5	2
26	19	2	21	6	7
27	20	1	21	5	8
28	20	3	23	8	8
29	21	8	29	6	7
30	21	10	31	9	2
31	21	6	27	8	8
32	21	6	27	6	3
33	23	9	32	9	8
34	23	10	33	10	4
35	24	1	25	6	2
36	27	7	34	10	3
37	31	8	39	5	6
38	31	9	40	5	8
39	33	4	37	8	8
40	33	7	40	6	6
41	33	2	35	10	6
42	34	9	43	9	4
43	35	8	43	5	8
44	35	8	43	6	6
45	40	5	45	8	6
46	40	3	43	5	6
47	40	8	48	9	8
48	40	2	42	5	8
49	43	2	45	6	4
50	43	8	51	8	1
51	43	9	52	10	1
52	43	10	53	9	7
53	43	10	53	9	7
54	48	7	55	10	5
55	51	7	58	10	1
56	51	6	57	6	6
57	52	7	59	10	5
58	53	10	63	10	2
59	57	10	67	8	2
60	63	10	73	9	4
