作业ID	开始执行时间	作业时长	结束时间	物料量	固定装配位置
1	0	6	6	10	7
2	0	10	10	8	7
3	0	7	7	8	8
4	0	0	0	10	2
5	0	0	0	5	6
6	6	8	14	8	6
7	6	3	9	7	1
8	6	7	13	10	6
9	7	2	9	8	6
10	7	7	14	7	7
11	7	8	15	5	4
12	9	3	12	9	4
13	9	1	10	9	1
14	9	3	12	9	7
15	10	4	14	9	1
16	10	10	20	8	2
17	10	5	15	7	1
18	13	5	18	7	3
19	13	10	23	6	4
20	14	8	22	8	2
21	14	1	15	6	8
22	14	10	24	9	6
23	15	2	17	7	2
24	15	7	22	5	4
25	15	6	21	5	6
26	17	5	22	9	3
27	18	8	26	6	2
28	20	5	25	9	8
29	21	6	27	5	4
30	21	10	31	6	5
31	21	9	30	7	6
32	22	8	30	5	7
33	25	6	31	5	8
34	26	1	27	9	4
35	26	5	31	6	1
36	27	4	31	7	4
37	30	6	36	6	4
38	30	7	37	6	4
39	31	7	38	8	4
40	31	1	32	9	5
41	31	3	34	9	2
42	31	4	35	5	1
43	32	3	35	7	3
44	32	9	41	9	4
45	35	3	38	8	4
46	35	3	38	6	8
47	37	9	46	10	7
48	37	4	41	8	8
49	38	8	46	8	4
50	38	1	39	5	7
51	38	10	48	9	8
52	39	1	40	7	8
53	41	9	50	10	5
54	46	8	54	10	3
55	48	6	54	9	7
56	50	10	60	9	2
57	54	6	60	9	4
58	54	8	62	5	1
59	60	2	62	9	3
60	60	5	65	8	6
