作业ID	开始执行时间	作业时长	结束时间	物料量	固定装配位置
1	0	8	8	5	4
2	0	4	4	7	4
3	0	2	2	7	5
4	0	0	0	7	8
5	0	0	0	9	5
6	2	5	7	6	8
7	4	5	9	10	7
8	4	4	8	6	5
9	7	7	14	9	2
10	8	5	13	5	1
11	8	3	11	9	2
12	8	3	11	5	3
13	8	6	14	9	4
14	9	1	10	7	6
15	9	3	12	5	4
16	9	9	18	8	6
17	10	8	18	6	6
18	11	2	13	5	2
19	11	2	13	8	2
20	12	9	21	5	1
21	12	6	18	8	8
22	12	5	17	10	2
23	13	4	17	8	7
24	13	7	20	7	6
25	13	6	19	9	8
26	14	1	15	10	4
27	14	5	19	9	2
28	14	5	19	8	8
29	18	10	28	7	6
30	18	10	28	9	1
31	18	10	28	8	6
32	18	8	26	8	8
33	19	9	28	7	1
34	19	6	25	8	5
35	19	5	24	7	6
36	19	7	26	8	1
37	19	1	20	5	5
38	20	6	26	8	2
39	26	10	36	7	5
40	26	4	30	10	2
41	26	9	35	6	1
42	28	7	35	9	4
43	28	5	33	9	5
44	28	1	29	10	4
45	29	7	36	8	3
46	29	8	37	9	4
47	30	3	33	7	5
48	33	6	39	7	3
49	35	1	36	9	6
50	35	1	36	7	7
51	35	4	39	5	1
52	36	7	43	8	6
53	36	7	43	10	5
54	36	7	43	6	3
55	36	9	45	7	5
56	36	10	46	7	1
57	37	10	47	5	2
58	39	4	43	7	6
59	43	1	44	6	2
60	44	5	49	6	1
