作业ID	开始执行时间	作业时长	结束时间	物料量	固定装配位置
1	0	8	8	5	2
2	0	9	9	8	3
3	0	10	10	5	6
4	0	0	0	5	7
5	0	0	0	10	8
6	8	4	12	9	8
7	8	3	11	6	3
8	9	7	16	5	4
9	9	1	10	9	1
10	10	5	15	9	3
11	10	2	12	7	6
12	11	8	19	10	7
13	12	1	13	9	3
14	12	10	22	8	8
15	15	8	23	8	6
16	15	5	20	7	7
17	16	3	19	10	7
18	16	9	25	7	7
19	16	6	22	5	8
20	19	1	20	7	3
21	20	6	26	6	8
22	22	2	24	10	4
23	22	1	23	7	3
24	23	10	33	7	2
25	23	2	25	7	2
26	23	2	25	6	4
27	23	2	25	5	6
28	25	8	33	9	8
29	25	9	34	7	2
30	25	4	29	10	3
31	26	7	33	5	2
32	26	6	32	7	4
33	26	6	32	7	1
34	32	9	41	7	8
35	32	1	33	10	4
36	33	8	41	10	3
37	33	1	34	10	4
38	33	6	39	7	7
39	33	9	42	10	1
40	34	7	41	10	5
41	39	7	46	7	6
42	41	3	44	6	4
43	41	4	45	8	1
44	42	6	48	9	7
45	42	8	50	5	7
46	44	9	53	7	3
47	45	8	53	7	7
48	46	3	49	9	2
49	46	10	56	5	7
50	46	5	51	9	7
51	49	2	51	9	4
52	50	7	57	6	8
53	51	8	59	8	2
54	51	1	52	10	6
55	51	8	59	8	2
56	52	10	62	6	6
57	53	7	60	7	7
58	57	5	62	9	2
59	57	1	58	6	7
60	59	10	69	8	3
