作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	1	1	9	2
2	1	8	9	6	5
3	1	5	6	8	7
4	6	5	11	8	6
5	9	8	17	9	3
6	9	10	19	6	1
7	11	10	21	10	7
8	19	1	20	9	3
9	19	8	27	7	4
10	21	4	25	5	7
11	25	6	31	10	5
12	27	1	28	7	7
13	27	9	36	6	4
14	28	7	35	8	6
15	31	5	36	8	4
16	35	3	38	7	3
17	35	1	36	9	6
18	36	4	40	10	1
19	36	5	41	7	7
20	38	1	39	9	4
21	38	1	39	7	4
22	39	4	43	8	4
23	41	10	51	8	4
24	43	1	44	10	1
25	43	6	49	10	6
26	44	2	46	5	3
27	49	8	57	9	2
28	51	2	53	6	2
29	51	8	59	9	5
30	53	3	56	6	2
31	56	3	59	6	8
32	57	8	65	5	3
33	59	7	66	5	8
34	59	6	65	6	2
35	65	7	72	10	6
36	66	6	72	10	5
37	72	6	78	8	6
38	72	1	73	7	4
39	72	5	77	5	1
40	73	9	82	5	8
41	77	4	81	7	5
42	81	8	89	9	8
43	82	10	92	7	1
44	82	2	84	8	5
45	84	4	88	7	6
46	89	9	98	6	7
47	92	10	102	8	5
48	92	9	101	6	5
49	98	10	108	7	3
50	102	1	103	7	6
51	102	8	110	5	6
52	103	4	107	5	2
53	107	5	112	9	4
54	108	6	114	8	2
55	110	9	119	9	7
56	112	7	119	5	6
57	114	10	124	7	3
58	119	3	122	9	6
59	119	5	124	6	1
60	122	1	123	10	8
61	123	1	124	7	6
62	124	3	127	9	3
63	124	3	127	7	2
64	124	9	133	10	1
65	127	2	129	7	7
66	129	3	132	5	6
67	129	5	134	8	4
68	132	8	140	9	6
69	133	7	140	7	4
70	140	3	143	6	1
71	140	5	145	7	3
72	140	6	146	9	5
73	143	2	145	8	5
74	145	9	154	7	2
75	145	9	154	10	5
76	146	10	156	7	4
77	154	6	160	7	4
78	154	5	159	6	4
79	155	1	156	10	7
80	156	2	158	9	4
81	158	2	160	7	5
82	160	7	167	9	8
83	160	7	167	10	4
84	167	4	171	5	8
85	167	9	176	8	1
86	167	4	171	6	6
87	171	9	180	9	7
88	176	7	183	7	1
89	180	10	190	10	3
90	183	2	185	9	8
91	185	1	186	9	7
92	185	6	191	5	8
93	186	9	195	7	5
94	191	4	195	6	2
95	195	5	200	6	3
96	195	6	201	9	6
97	195	8	203	9	7
98	200	10	210	8	7
99	201	5	206	8	7
100	203	1	204	9	2
101	204	3	207	7	4
102	206	4	210	8	7
103	207	9	216	7	6
104	210	6	216	9	6
105	216	7	223	10	2
106	216	7	223	8	6
107	216	7	223	5	6
108	223	6	229	9	6
109	223	1	224	7	7
110	224	10	234	8	3
111	224	2	226	5	7
112	229	2	231	9	3
113	229	8	237	6	5
114	234	4	238	10	8
115	237	9	246	6	6
116	238	5	243	7	1
117	243	1	244	8	5
118	244	4	248	8	3
119	246	3	249	5	3
120	249	3	252	8	7
