作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	7	7	5	8
2	0	1	1	9	7
3	0	5	5	6	3
4	1	6	7	7	8
5	5	9	14	7	5
6	5	4	9	6	3
7	7	4	11	6	5
8	7	8	15	7	1
9	7	2	9	7	2
10	9	6	15	8	1
11	9	9	18	6	7
12	11	2	13	5	1
13	11	2	13	6	5
14	11	10	21	7	8
15	13	9	22	10	1
16	15	7	22	10	6
17	15	4	19	8	7
18	18	8	26	10	6
19	21	4	25	5	2
20	22	9	31	7	2
21	22	1	23	8	6
22	23	3	26	6	4
23	25	1	26	10	6
24	25	4	29	9	6
25	26	8	34	8	7
26	26	9	35	9	5
27	26	9	35	9	2
28	26	7	33	9	3
29	29	1	30	10	6
30	31	6	37	8	7
31	33	1	34	10	4
32	34	7	41	5	2
33	34	6	40	8	5
34	34	8	42	10	3
35	35	5	40	9	6
36	35	5	40	5	2
37	35	10	45	10	3
38	37	8	45	7	5
39	37	1	38	8	5
40	37	4	41	6	5
41	40	1	41	9	7
42	40	10	50	7	2
43	40	4	44	7	4
44	42	10	52	5	3
45	42	5	47	5	6
46	45	8	53	9	4
47	47	10	57	8	5
48	47	8	55	6	2
49	50	5	55	8	1
50	52	7	59	9	3
51	53	3	56	9	4
52	55	7	62	10	7
53	56	6	62	9	4
54	56	1	57	9	3
55	57	5	62	9	3
56	59	3	62	9	3
57	59	6	65	7	1
58	59	4	63	5	2
59	62	5	67	10	8
60	62	6	68	10	1
61	62	3	65	8	5
62	63	1	64	6	1
63	64	10	74	10	6
64	65	6	71	9	3
65	67	6	73	5	3
66	67	5	72	10	4
67	68	9	77	9	8
68	71	7	78	9	4
69	71	1	72	9	6
70	72	5	77	7	8
71	73	10	83	9	6
72	74	5	79	9	7
73	77	10	87	10	4
74	77	9	86	10	4
75	78	10	88	8	2
76	79	3	82	6	6
77	82	10	92	6	7
78	83	10	93	9	3
79	83	3	86	5	8
80	86	6	92	10	2
81	87	7	94	9	3
82	88	8	96	6	4
83	88	6	94	7	2
84	88	10	98	8	5
85	92	2	94	7	6
86	94	2	96	7	2
87	94	6	100	8	8
88	94	3	97	6	8
89	96	8	104	10	4
90	96	5	101	5	4
91	97	1	98	9	3
92	97	8	105	9	7
93	98	6	104	10	2
94	98	5	103	6	1
95	101	9	110	5	4
96	104	4	108	6	7
97	104	2	106	9	2
98	105	10	115	6	4
99	105	4	109	7	3
100	106	10	116	7	6
101	108	10	118	10	4
102	109	8	117	5	7
103	116	6	122	9	1
104	117	8	125	6	2
105	118	7	125	7	7
106	118	3	121	7	5
107	122	7	129	10	4
108	125	9	134	7	4
109	125	5	130	8	4
110	125	1	126	7	2
111	126	1	127	10	4
112	129	10	139	7	7
113	130	1	131	7	5
114	131	6	137	7	3
115	134	6	140	9	7
116	137	5	142	7	5
117	137	5	142	5	4
118	140	6	146	7	3
119	142	4	146	6	8
120	146	2	148	5	7
