作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	9	9	10	8
2	0	3	3	7	4
3	0	2	2	8	1
4	2	5	7	6	3
5	3	3	6	10	5
6	7	4	11	6	7
7	9	5	14	7	2
8	9	8	17	5	4
9	11	5	16	8	3
10	14	3	17	10	5
11	16	9	25	5	3
12	17	2	19	9	3
13	17	3	20	6	2
14	20	4	24	7	1
15	24	7	31	6	6
16	24	9	33	8	4
17	25	6	31	5	5
18	25	6	31	9	3
19	31	10	41	5	5
20	31	3	34	6	1
21	31	5	36	6	8
22	33	9	42	6	6
23	41	1	42	7	1
24	41	7	48	5	3
25	42	5	47	7	4
26	42	8	50	6	2
27	47	5	52	9	1
28	47	3	50	7	5
29	48	3	51	6	2
30	50	9	59	6	4
31	50	8	58	8	2
32	51	1	52	5	2
33	52	7	59	10	8
34	52	9	61	10	8
35	59	7	66	7	6
36	59	4	63	6	1
37	61	6	67	5	8
38	66	3	69	6	2
39	67	1	68	5	1
40	67	3	70	10	2
41	68	1	69	5	1
42	69	10	79	8	7
43	69	1	70	7	4
44	70	10	80	8	8
45	70	9	79	5	1
46	79	9	88	5	8
47	80	8	88	7	7
48	80	9	89	7	1
49	88	3	91	9	1
50	88	1	89	8	5
51	88	7	95	5	1
52	89	3	92	9	7
53	89	10	99	5	2
54	92	1	93	5	7
55	93	7	100	9	2
56	95	4	99	7	3
57	99	1	100	6	1
58	99	10	109	6	6
59	100	7	107	8	3
60	100	5	105	9	5
61	100	9	109	6	8
62	105	10	115	9	4
63	109	6	115	9	3
64	109	6	115	8	2
65	115	9	124	8	2
66	115	10	125	7	1
67	124	10	134	7	3
68	125	6	131	5	1
69	125	10	135	6	7
70	131	3	134	9	2
71	134	6	140	6	7
72	134	3	137	5	8
73	135	9	144	8	7
74	137	3	140	8	3
75	137	2	139	8	7
76	140	1	141	7	4
77	140	1	141	6	1
78	140	7	147	6	2
79	141	5	146	6	4
80	141	5	146	5	6
81	146	9	155	8	8
82	147	4	151	6	5
83	151	3	154	9	4
84	151	4	155	10	1
85	155	2	157	10	2
86	155	2	157	7	7
87	157	5	162	8	5
88	157	6	163	6	4
89	162	9	171	9	8
90	162	3	165	9	8
91	165	8	173	9	3
92	171	2	173	8	7
93	171	5	176	9	8
94	173	6	179	9	3
95	173	5	178	10	7
96	176	7	183	9	7
97	179	10	189	9	1
98	179	1	180	8	3
99	180	10	190	7	5
100	189	4	193	5	2
101	190	1	191	10	5
102	191	10	201	7	4
103	191	1	192	6	6
104	201	6	207	10	7
105	207	4	211	9	7
106	211	2	213	7	4
107	213	9	222	9	1
108	213	7	220	10	3
109	220	3	223	6	5
110	222	8	230	9	7
111	223	5	228	9	5
112	230	4	234	5	2
113	230	5	235	7	6
114	234	10	244	10	5
115	234	9	243	10	8
116	244	4	248	5	2
117	244	8	252	10	4
118	248	4	252	5	1
119	252	10	262	10	2
120	262	4	266	7	1
