作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	10	10	8	7
2	0	10	10	5	5
3	1	4	5	8	8
4	5	10	15	7	2
5	5	6	11	10	8
6	6	10	16	8	5
7	10	3	13	7	7
8	10	6	16	8	3
9	10	1	11	6	8
10	11	3	14	6	8
11	11	1	12	7	5
12	11	9	20	5	8
13	12	7	19	9	2
14	12	5	17	10	7
15	13	6	19	7	5
16	15	1	16	10	2
17	15	4	19	8	6
18	16	2	18	6	4
19	16	9	25	6	2
20	16	3	19	5	8
21	18	7	25	7	6
22	19	2	21	7	4
23	19	5	24	10	4
24	19	5	24	7	4
25	20	2	22	8	1
26	20	7	27	10	7
27	21	8	29	8	1
28	22	3	25	10	8
29	24	9	33	9	3
30	24	2	26	10	4
31	24	8	32	5	6
32	25	2	27	9	3
33	25	5	30	5	4
34	25	6	31	10	7
35	26	10	36	8	2
36	26	9	35	5	1
37	27	10	37	9	2
38	27	6	33	7	7
39	29	5	34	5	6
40	30	1	31	10	2
41	31	9	40	9	4
42	31	9	40	6	3
43	32	8	40	8	1
44	32	1	33	8	5
45	33	10	43	9	3
46	33	7	40	9	1
47	35	10	45	6	6
48	36	3	39	10	6
49	36	3	39	9	2
50	37	10	47	7	4
51	40	1	41	8	5
52	40	4	44	10	4
53	40	2	42	5	8
54	41	9	50	10	4
55	41	5	46	8	1
56	41	1	42	9	1
57	42	7	49	6	6
58	42	4	46	9	5
59	42	2	44	7	5
60	44	2	46	9	8
61	45	9	54	10	3
62	45	1	46	5	3
63	46	8	54	7	1
64	46	1	47	9	2
65	46	7	53	6	6
66	47	6	53	10	8
67	47	8	55	6	5
68	49	4	53	8	2
69	49	10	59	8	7
70	50	8	58	6	7
71	53	7	60	5	2
72	53	2	55	10	6
73	53	2	55	7	6
74	54	9	63	9	5
75	55	8	63	5	4
76	58	4	62	6	3
77	58	7	65	7	4
78	60	7	67	8	2
79	63	9	72	8	4
80	63	3	66	5	1
81	65	2	67	5	7
82	66	10	76	5	8
83	66	8	74	5	7
84	67	6	73	9	6
85	67	8	75	5	5
86	67	10	77	5	6
87	67	9	76	6	8
88	68	3	71	9	6
89	68	6	74	7	3
90	72	6	78	10	5
91	72	6	78	6	3
92	73	10	83	5	7
93	73	1	74	7	6
94	74	4	78	8	7
95	74	3	77	5	4
96	75	3	78	8	1
97	76	8	84	9	2
98	77	7	84	9	3
99	77	9	86	5	8
100	78	8	86	8	5
101	78	3	81	10	1
102	78	2	80	8	5
103	80	5	85	7	5
104	83	10	93	5	4
105	84	9	93	8	7
106	84	10	94	9	3
107	85	4	89	8	4
108	86	2	88	9	7
109	86	10	96	9	3
110	86	2	88	7	4
111	88	6	94	6	8
112	88	4	92	9	5
113	89	2	91	10	8
114	93	2	95	10	8
115	94	6	100	6	4
116	96	4	100	8	5
117	100	6	106	9	3
118	106	10	116	9	3
119	116	8	124	9	5
120	124	3	127	7	8
