作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	5	5	10	6
2	0	9	9	10	3
3	0	7	7	7	7
4	5	10	15	5	6
5	5	7	12	10	7
6	7	4	11	7	2
7	9	4	13	5	6
8	9	7	16	6	5
9	9	5	14	6	8
10	11	7	18	10	3
11	12	1	13	7	4
12	12	10	22	5	6
13	13	1	14	6	2
14	13	3	16	7	4
15	13	5	18	8	4
16	14	6	20	10	3
17	14	1	15	10	1
18	15	5	20	8	8
19	15	3	18	10	2
20	16	8	24	10	3
21	16	3	19	5	5
22	18	5	23	8	1
23	18	1	19	6	5
24	19	7	26	7	4
25	19	7	26	5	6
26	20	10	30	6	6
27	22	4	26	10	7
28	22	4	26	10	5
29	24	8	32	8	2
30	24	8	32	5	1
31	26	7	33	7	6
32	26	8	34	5	5
33	30	10	40	10	1
34	32	8	40	6	2
35	33	3	36	5	2
36	34	10	44	8	1
37	34	3	37	10	6
38	34	10	44	5	8
39	34	5	39	10	1
40	36	8	44	7	6
41	36	1	37	9	1
42	37	8	45	6	7
43	37	1	38	5	2
44	39	5	44	7	1
45	40	5	45	5	1
46	40	1	41	7	7
47	40	5	45	5	7
48	41	10	51	10	4
49	44	7	51	7	8
50	44	2	46	5	1
51	44	6	50	7	3
52	45	2	47	6	8
53	45	6	51	5	2
54	45	7	52	9	3
55	46	3	49	9	8
56	46	2	48	8	4
57	47	10	57	9	4
58	50	8	58	7	3
59	50	9	59	7	3
60	51	8	59	7	6
61	51	6	57	9	2
62	51	3	54	5	1
63	51	4	55	9	6
64	52	3	55	5	1
65	55	10	65	9	6
66	57	4	61	7	8
67	58	6	64	10	4
68	59	1	60	6	4
69	59	3	62	9	4
70	59	2	61	9	8
71	61	4	65	7	1
72	61	3	64	7	2
73	62	9	71	7	8
74	62	4	66	5	6
75	64	8	72	7	5
76	65	1	66	5	2
77	65	4	69	8	4
78	66	5	71	7	2
79	66	6	72	7	2
80	69	7	76	5	4
81	71	10	81	5	6
82	71	7	78	8	1
83	72	6	78	8	6
84	72	5	77	8	3
85	76	6	82	5	8
86	76	8	84	8	8
87	77	9	86	8	4
88	78	8	86	6	6
89	78	7	85	9	7
90	81	1	82	9	7
91	82	6	88	8	4
92	82	1	83	8	2
93	83	1	84	8	3
94	83	2	85	6	4
95	84	9	93	5	1
96	84	8	92	5	4
97	86	3	89	6	3
98	88	10	98	10	7
99	89	8	97	7	4
100	89	1	90	8	6
101	90	7	97	7	7
102	92	3	95	8	4
103	93	3	96	5	2
104	95	10	105	8	2
105	96	6	102	6	6
106	97	6	103	7	4
107	97	7	104	8	3
108	98	9	107	9	6
109	103	8	111	5	4
110	104	10	114	7	2
111	107	8	115	7	1
112	107	1	108	6	8
113	107	7	114	10	2
114	108	3	111	8	2
115	111	8	119	8	3
116	114	2	116	6	3
117	115	5	120	6	1
118	116	9	125	7	8
119	125	4	129	10	2
120	129	8	137	5	4
