作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	5	5	6	8
2	0	3	3	5	6
3	1	5	6	7	7
4	3	4	7	6	8
5	3	2	5	6	2
6	3	5	8	6	1
7	5	2	7	6	7
8	6	1	7	6	3
9	7	9	16	10	2
10	7	4	11	6	4
11	7	3	10	10	8
12	8	5	13	7	5
13	10	7	17	10	5
14	11	6	17	9	8
15	13	6	19	8	8
16	16	7	23	10	4
17	17	2	19	7	2
18	17	9	26	7	5
19	19	9	28	9	4
20	19	6	25	8	4
21	19	8	27	10	6
22	23	5	28	7	5
23	25	8	33	9	4
24	26	1	27	5	5
25	27	8	35	5	2
26	28	3	31	10	3
27	28	5	33	10	5
28	28	9	37	8	3
29	31	2	33	7	5
30	33	6	39	9	7
31	33	1	34	10	3
32	34	8	42	7	3
33	35	8	43	6	7
34	37	8	45	8	8
35	39	2	41	7	6
36	41	6	47	8	5
37	42	10	52	8	7
38	43	9	52	8	2
39	45	3	48	8	8
40	45	1	46	9	4
41	47	1	48	7	3
42	48	5	53	10	4
43	48	1	49	10	6
44	49	3	52	7	8
45	49	8	57	8	1
46	52	9	61	5	2
47	52	2	54	8	6
48	53	9	62	8	5
49	54	3	57	7	2
50	54	2	56	6	8
51	57	4	61	9	2
52	57	9	66	5	3
53	61	5	66	8	4
54	61	1	62	8	2
55	62	5	67	10	3
56	62	10	72	9	5
57	62	5	67	9	3
58	66	7	73	7	6
59	67	8	75	6	8
60	67	6	73	7	5
61	72	5	77	7	6
62	73	8	81	6	4
63	73	4	77	8	4
64	73	2	75	10	8
65	75	6	81	6	8
66	77	8	85	10	3
67	77	7	84	8	8
68	81	2	83	9	3
69	81	7	88	6	5
70	83	8	91	9	5
71	84	5	89	5	3
72	85	5	90	10	3
73	88	2	90	6	4
74	89	8	97	7	3
75	90	1	91	6	7
76	90	8	98	6	4
77	91	2	93	9	6
78	91	10	101	8	1
79	93	2	95	10	5
80	97	8	105	9	2
81	98	4	102	8	6
82	98	6	104	10	8
83	101	8	109	7	4
84	104	7	111	10	8
85	105	9	114	9	1
86	105	9	114	8	6
87	109	1	110	6	7
88	110	3	113	8	1
89	111	5	116	9	1
90	111	3	114	5	1
91	114	2	116	5	5
92	114	2	116	8	5
93	116	10	126	8	4
94	116	3	119	8	7
95	116	5	121	7	5
96	117	6	123	7	5
97	121	1	122	10	5
98	122	10	132	5	3
99	123	10	133	7	8
100	126	4	130	9	7
101	130	9	139	8	4
102	132	6	138	8	2
103	133	4	137	6	6
104	138	4	142	6	1
105	138	1	139	6	5
106	139	9	148	6	7
107	139	10	149	7	6
108	139	3	142	5	8
109	142	5	147	5	4
110	147	5	152	6	1
111	147	9	156	10	1
112	148	1	149	8	1
113	149	10	159	8	8
114	149	2	151	9	6
115	156	9	165	9	2
116	156	6	162	9	7
117	159	10	169	6	3
118	165	7	172	8	5
119	172	6	178	10	4
120	178	3	181	6	1
