作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	4	4	8	8
2	0	4	4	9	8
3	0	1	1	6	4
4	1	4	5	8	3
5	4	10	14	5	8
6	4	1	5	8	1
7	4	2	6	10	6
8	4	6	10	8	5
9	5	1	6	8	3
10	5	3	8	6	3
11	5	5	10	7	4
12	6	5	11	6	4
13	6	5	11	10	5
14	6	10	16	10	8
15	7	9	16	8	7
16	10	9	19	7	1
17	10	7	17	5	5
18	11	5	16	10	2
19	11	5	16	6	2
20	11	2	13	8	7
21	14	8	22	10	3
22	14	10	24	7	7
23	15	9	24	7	4
24	16	5	21	10	2
25	16	4	20	7	4
26	16	1	17	5	5
27	17	1	18	9	6
28	17	4	21	10	2
29	17	6	23	8	2
30	18	4	22	5	7
31	18	5	23	7	6
32	19	10	29	9	3
33	19	8	27	7	4
34	21	2	23	5	3
35	21	4	25	9	3
36	21	1	22	6	4
37	22	2	24	8	3
38	22	5	27	8	1
39	22	4	26	10	4
40	23	2	25	5	3
41	24	3	27	8	7
42	24	2	26	7	1
43	24	6	30	8	8
44	24	10	34	6	3
45	25	3	28	8	7
46	25	2	27	8	1
47	25	2	27	5	7
48	25	3	28	7	2
49	26	4	30	8	2
50	26	2	28	6	8
51	26	4	30	7	5
52	27	6	33	7	2
53	27	10	37	6	7
54	27	2	29	10	4
55	28	3	31	6	8
56	28	5	33	6	2
57	28	3	31	6	6
58	29	8	37	6	5
59	29	2	31	6	7
60	30	1	31	9	5
61	30	5	35	6	7
62	31	6	37	9	1
63	33	5	38	9	3
64	34	7	41	6	7
65	34	7	41	10	4
66	34	1	35	8	7
67	34	8	42	5	2
68	35	9	44	10	1
69	37	2	39	7	2
70	37	8	45	10	7
71	37	4	41	10	8
72	38	5	43	5	5
73	38	1	39	8	4
74	39	10	49	10	4
75	39	4	43	9	7
76	41	7	48	9	6
77	41	9	50	7	6
78	42	10	52	9	5
79	43	3	46	9	4
80	43	2	45	7	8
81	44	6	50	7	1
82	45	6	51	7	7
83	46	2	48	7	4
84	46	2	48	5	1
85	48	2	50	9	2
86	48	6	54	6	1
87	49	5	54	10	8
88	49	5	54	8	3
89	50	9	59	9	2
90	50	6	56	7	3
91	51	9	60	7	8
92	52	10	62	5	1
93	52	6	58	8	7
94	54	7	61	7	4
95	54	7	61	7	4
96	56	9	65	6	1
97	56	1	57	9	8
98	59	4	63	7	8
99	59	9	68	7	2
100	59	3	62	6	1
101	60	1	61	7	7
102	61	9	70	9	5
103	62	6	68	8	7
104	62	1	63	10	5
105	63	2	65	5	4
106	63	3	66	9	6
107	65	10	75	10	2
108	65	6	71	8	5
109	68	7	75	10	3
110	71	4	75	6	6
111	71	4	75	5	5
112	75	10	85	8	2
113	75	10	85	10	2
114	75	9	84	7	8
115	76	4	80	7	6
116	84	4	88	9	5
117	85	10	95	10	4
118	88	6	94	10	5
119	95	7	102	6	5
120	102	2	104	7	7
