作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	1	1	10	5
2	0	10	10	6	5
3	1	4	5	9	4
4	1	10	11	10	3
5	5	5	10	8	6
6	10	3	13	9	1
7	11	6	17	6	7
8	13	6	19	9	4
9	13	1	14	7	4
10	17	6	23	8	4
11	17	7	24	7	5
12	17	5	22	5	2
13	19	3	22	7	3
14	23	5	28	9	8
15	24	8	32	9	3
16	24	4	28	10	6
17	28	9	37	7	3
18	32	8	40	8	2
19	37	5	42	6	8
20	37	4	41	6	4
21	37	9	46	7	5
22	40	10	50	6	6
23	41	5	46	6	3
24	42	2	44	6	8
25	44	1	45	7	8
26	45	1	46	7	4
27	46	4	50	8	4
28	46	10	56	7	3
29	50	7	57	7	8
30	50	6	56	6	3
31	56	9	65	8	8
32	56	6	62	8	3
33	57	5	62	9	8
34	62	1	63	8	8
35	63	2	65	6	5
36	63	3	66	6	3
37	65	6	71	5	2
38	66	10	76	5	7
39	66	9	75	6	4
40	71	3	74	5	2
41	74	4	78	6	8
42	75	1	76	8	7
43	76	2	78	10	4
44	78	5	83	5	1
45	78	9	87	10	2
46	78	10	88	9	3
47	78	10	88	9	8
48	79	7	86	9	4
49	83	9	92	10	8
50	86	10	96	10	2
51	88	9	97	9	2
52	92	2	94	8	7
53	94	6	100	9	1
54	97	8	105	7	4
55	97	7	104	7	5
56	100	7	107	5	1
57	104	9	113	10	1
58	105	5	110	6	6
59	107	2	109	6	7
60	109	10	119	7	3
61	113	3	116	10	5
62	119	3	122	5	8
63	119	9	128	10	8
64	119	5	124	8	2
65	122	6	128	7	6
66	128	5	133	10	3
67	128	9	137	8	7
68	133	10	143	7	8
69	133	7	140	6	7
70	137	5	142	5	8
71	142	4	146	5	6
72	143	10	153	8	3
73	146	5	151	6	6
74	146	9	155	7	7
75	153	6	159	9	1
76	155	4	159	5	1
77	155	5	160	8	5
78	159	9	168	6	2
79	159	5	164	5	6
80	164	4	168	10	7
81	168	3	171	7	3
82	168	3	171	10	7
83	171	6	177	9	6
84	171	10	181	7	1
85	171	9	180	8	2
86	177	2	179	7	5
87	180	7	187	9	4
88	180	4	184	7	2
89	181	7	188	10	7
90	181	8	189	9	2
91	184	9	193	8	7
92	188	4	192	7	3
93	192	5	197	8	7
94	192	10	202	9	1
95	193	10	203	7	3
96	193	9	202	10	5
97	197	10	207	10	2
98	202	3	205	7	7
99	203	7	210	9	7
100	205	10	215	8	4
101	210	1	211	6	2
102	211	6	217	6	5
103	215	9	224	8	5
104	215	8	223	6	1
105	217	1	218	5	2
106	218	2	220	5	3
107	223	6	229	10	6
108	224	10	234	6	5
109	229	9	238	10	6
110	229	5	234	6	8
111	234	1	235	5	4
112	234	1	235	8	2
113	235	5	240	7	8
114	238	1	239	8	5
115	239	7	246	5	5
116	240	6	246	7	2
117	246	6	252	6	3
118	246	3	249	10	3
119	249	10	259	8	7
120	259	5	264	9	8
