作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	9	9	7	5
2	0	6	6	10	4
3	0	4	4	9	8
4	4	8	12	6	8
5	4	4	8	6	6
6	6	10	16	6	6
7	8	1	9	9	1
8	8	1	9	8	5
9	9	1	10	7	8
10	9	10	19	6	4
11	9	7	16	10	7
12	10	1	11	7	5
13	10	7	17	10	3
14	10	1	11	6	1
15	11	9	20	9	4
16	11	7	18	5	2
17	11	10	21	8	4
18	11	6	17	10	2
19	12	9	21	6	1
20	12	7	19	6	3
21	12	1	13	5	2
22	16	9	25	9	4
23	17	1	18	8	1
24	18	6	24	5	2
25	18	6	24	7	5
26	18	1	19	10	8
27	19	5	24	8	3
28	19	6	25	9	6
29	19	1	20	5	3
30	19	4	23	7	3
31	20	5	25	9	2
32	20	10	30	5	7
33	21	3	24	8	8
34	21	10	31	5	3
35	22	5	27	5	4
36	23	8	31	6	4
37	23	6	29	9	1
38	24	4	28	7	6
39	24	10	34	5	8
40	24	8	32	10	8
41	24	6	30	6	1
42	24	4	28	8	2
43	25	10	35	7	2
44	25	5	30	8	2
45	25	4	29	9	2
46	26	2	28	5	8
47	27	3	30	8	8
48	28	8	36	8	7
49	28	4	32	5	8
50	29	8	37	10	5
51	30	7	37	10	7
52	30	10	40	5	1
53	30	1	31	6	5
54	31	10	41	6	5
55	31	5	36	5	8
56	31	8	39	8	1
57	32	3	35	7	5
58	32	10	42	5	7
59	33	7	40	9	7
60	34	2	36	7	4
61	36	8	44	7	8
62	36	2	38	8	8
63	36	9	45	7	3
64	36	1	37	10	7
65	37	4	41	7	4
66	37	7	44	8	2
67	38	8	46	5	3
68	38	7	45	10	4
69	39	3	42	10	4
70	40	1	41	10	8
71	40	2	42	10	1
72	41	6	47	5	7
73	41	6	47	8	8
74	41	9	50	8	8
75	42	7	49	9	6
76	42	4	46	6	2
77	42	1	43	8	4
78	44	4	48	6	8
79	45	8	53	6	1
80	45	2	47	9	8
81	45	1	46	8	3
82	46	9	55	5	5
83	46	10	56	7	4
84	47	3	50	5	1
85	47	10	57	8	6
86	48	2	50	9	2
87	50	3	53	10	4
88	50	7	57	7	3
89	50	5	55	9	7
90	50	4	54	6	4
91	51	7	58	9	8
92	53	7	60	5	7
93	54	2	56	6	4
94	54	10	64	8	5
95	54	3	57	5	1
96	55	4	59	6	7
97	55	5	60	9	8
98	56	4	60	6	5
99	57	7	64	10	6
100	58	6	64	7	2
101	60	7	67	10	4
102	60	10	70	7	2
103	60	7	67	10	8
104	61	10	71	6	2
105	64	10	74	10	8
106	64	5	69	5	4
107	65	4	69	10	3
108	65	5	70	5	7
109	67	7	74	7	3
110	70	9	79	6	8
111	70	1	71	10	4
112	71	6	77	10	5
113	71	4	75	7	8
114	71	1	72	7	8
115	72	1	73	5	8
116	73	2	75	7	2
117	74	6	80	7	1
118	75	10	85	8	3
119	79	10	89	7	7
120	80	10	90	10	3
