作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	8	8	6	3
2	0	3	3	5	5
3	3	2	5	9	7
4	3	5	8	10	2
5	3	10	13	7	4
6	4	3	7	10	6
7	5	7	12	5	3
8	8	1	9	6	6
9	8	1	9	8	1
10	8	5	13	10	2
11	8	2	10	9	2
12	9	6	15	7	5
13	9	7	16	9	5
14	12	9	21	10	2
15	13	4	17	8	1
16	13	8	21	6	8
17	13	4	17	5	4
18	13	2	15	8	6
19	14	1	15	9	7
20	15	10	25	6	5
21	16	7	23	5	6
22	17	7	24	7	6
23	17	9	26	9	2
24	21	7	28	10	6
25	23	10	33	6	5
26	24	3	27	8	3
27	25	1	26	9	3
28	25	2	27	7	1
29	26	10	36	5	5
30	26	1	27	10	2
31	26	1	27	10	6
32	27	3	30	8	3
33	27	3	30	6	8
34	28	1	29	8	5
35	28	6	34	9	4
36	30	3	33	10	7
37	30	6	36	10	4
38	33	9	42	5	2
39	33	1	34	9	5
40	33	9	42	9	4
41	34	10	44	8	3
42	36	10	46	5	1
43	36	8	44	7	8
44	36	8	44	5	7
45	36	9	45	5	4
46	42	5	47	9	2
47	42	5	47	10	1
48	44	4	48	9	4
49	44	6	50	5	1
50	44	4	48	8	8
51	45	9	54	9	3
52	45	8	53	10	6
53	46	10	56	9	7
54	47	8	55	7	4
55	47	10	57	6	3
56	48	5	53	7	4
57	50	3	53	9	4
58	53	8	61	8	5
59	53	1	54	8	5
60	53	5	58	10	2
61	54	3	57	9	6
62	54	5	59	8	3
63	54	8	62	9	6
64	54	10	64	10	7
65	55	10	65	9	5
66	55	10	65	5	5
67	56	8	64	5	8
68	56	6	62	9	2
69	57	9	66	7	3
70	64	10	74	6	6
71	64	4	68	7	6
72	65	2	67	8	7
73	65	10	75	5	3
74	65	1	66	7	4
75	66	1	67	7	1
76	67	3	70	9	5
77	68	4	72	6	3
78	70	1	71	5	8
79	74	9	83	10	6
80	74	8	82	10	1
81	75	7	82	9	5
82	75	1	76	9	6
83	75	7	82	6	6
84	76	8	84	6	7
85	82	2	84	9	4
86	82	10	92	6	3
87	82	8	90	6	2
88	83	9	92	9	1
89	83	1	84	6	6
90	84	9	93	5	4
91	84	5	89	6	5
92	89	4	93	7	5
93	92	4	96	9	4
94	92	8	100	7	7
95	92	3	95	9	7
96	93	9	102	6	7
97	95	3	98	7	3
98	96	6	102	10	7
99	96	10	106	10	7
100	100	2	102	8	4
101	102	9	111	5	5
102	102	10	112	9	1
103	103	2	105	10	5
104	105	3	108	7	1
105	106	6	112	8	8
106	106	4	110	9	2
107	108	2	110	7	5
108	110	3	113	9	3
109	112	1	113	6	1
110	112	2	114	10	6
111	113	6	119	6	5
112	114	9	123	5	8
113	114	10	124	5	4
114	119	1	120	10	8
115	123	4	127	6	8
116	123	1	124	6	3
117	124	3	127	5	6
118	124	2	126	7	5
119	127	5	132	10	3
120	132	4	136	9	2
