作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	8	8	9	4
2	0	5	5	9	2
3	0	6	6	9	3
4	5	8	13	9	2
5	5	2	7	10	7
6	5	10	15	9	7
7	6	2	8	9	3
8	8	8	16	9	6
9	8	2	10	6	5
10	8	4	12	6	4
11	10	7	17	9	8
12	12	3	15	7	2
13	13	5	18	7	6
14	13	8	21	6	6
15	14	3	17	6	3
16	15	3	18	8	6
17	15	1	16	6	7
18	15	6	21	6	1
19	16	8	24	6	8
20	16	7	23	8	1
21	17	1	18	6	2
22	18	4	22	7	8
23	18	3	21	7	6
24	18	3	21	8	6
25	19	6	25	7	5
26	21	8	29	6	7
27	21	2	23	10	2
28	22	4	26	9	8
29	23	10	33	10	5
30	23	1	24	9	1
31	24	2	26	5	8
32	24	10	34	10	6
33	25	7	32	7	1
34	26	1	27	8	8
35	26	5	31	10	5
36	27	2	29	7	2
37	29	1	30	10	2
38	30	1	31	5	5
39	31	1	32	8	4
40	31	6	37	9	6
41	32	4	36	6	4
42	32	1	33	6	6
43	32	10	42	5	6
44	33	8	41	9	1
45	33	5	38	5	4
46	36	1	37	5	6
47	36	6	42	6	5
48	37	2	39	10	3
49	37	8	45	7	6
50	37	4	41	8	3
51	38	2	40	6	5
52	39	10	49	9	7
53	41	8	49	5	1
54	42	5	47	10	6
55	42	2	44	5	2
56	44	6	50	7	5
57	47	5	52	9	1
58	49	3	52	10	6
59	49	7	56	9	2
60	50	2	52	8	6
61	50	3	53	6	4
62	52	9	61	10	5
63	52	7	59	7	7
64	52	2	54	5	3
65	53	2	55	6	7
66	53	6	59	6	7
67	53	10	63	9	5
68	54	4	58	8	5
69	54	4	58	9	4
70	56	7	63	8	1
71	56	8	64	9	1
72	58	2	60	10	8
73	58	4	62	5	5
74	58	10	68	10	1
75	59	3	62	9	3
76	60	10	70	8	1
77	63	5	68	10	8
78	63	10	73	10	6
79	63	8	71	9	1
80	68	9	77	6	3
81	68	3	71	10	5
82	70	7	77	7	3
83	70	2	72	10	5
84	71	3	74	9	2
85	72	6	78	8	2
86	72	6	78	10	2
87	73	5	78	9	6
88	77	5	82	9	3
89	77	8	85	7	8
90	78	5	83	8	8
91	78	5	83	10	8
92	82	2	84	8	8
93	83	9	92	6	2
94	83	8	91	10	7
95	83	8	91	8	7
96	84	9	93	10	6
97	84	2	86	6	2
98	85	6	91	5	3
99	86	10	96	8	5
100	86	10	96	10	4
101	91	4	95	9	6
102	91	9	100	8	5
103	92	2	94	7	4
104	94	6	100	7	3
105	95	5	100	5	6
106	96	9	105	6	7
107	96	7	103	8	3
108	96	9	105	6	1
109	100	9	109	10	5
110	103	7	110	5	7
111	105	3	108	8	8
112	109	10	119	8	7
113	109	1	110	7	3
114	110	1	111	5	4
115	111	5	116	8	5
116	111	6	117	9	7
117	116	5	121	10	1
118	117	1	118	5	3
119	118	10	128	7	1
120	121	6	127	8	7
