作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	2	2	6	5
2	0	1	1	5	8
3	1	9	10	8	8
4	1	8	9	9	5
5	1	2	3	8	4
6	2	2	4	6	5
7	2	2	4	7	3
8	4	4	8	8	7
9	4	4	8	9	6
10	5	7	12	7	5
11	5	4	9	5	1
12	5	5	10	6	4
13	8	1	9	6	1
14	9	4	13	9	6
15	9	7	16	8	1
16	10	1	11	5	8
17	10	6	16	7	2
18	10	8	18	8	1
19	11	9	20	9	3
20	11	6	17	9	3
21	11	1	12	10	1
22	12	5	17	9	5
23	12	2	14	5	8
24	13	7	20	8	2
25	13	4	17	6	5
26	16	5	21	7	3
27	16	8	24	5	8
28	16	9	25	8	2
29	18	2	20	6	6
30	18	7	25	9	5
31	18	4	22	5	1
32	20	5	25	5	4
33	20	1	21	6	2
34	21	6	27	6	2
35	22	2	24	9	5
36	25	1	26	5	4
37	25	6	31	10	1
38	25	1	26	9	1
39	26	8	34	6	6
40	26	5	31	6	2
41	26	5	31	7	6
42	27	3	30	7	8
43	27	9	36	9	7
44	27	4	31	9	4
45	31	7	38	9	3
46	31	1	32	9	1
47	31	9	40	8	2
48	31	10	41	6	7
49	32	5	37	5	3
50	34	9	43	7	8
51	38	1	39	9	3
52	38	3	41	7	7
53	39	5	44	7	8
54	40	8	48	7	1
55	40	9	49	6	4
56	41	5	46	10	6
57	41	6	47	7	4
58	41	7	48	5	4
59	43	10	53	8	1
60	44	2	46	9	5
61	47	6	53	7	7
62	47	9	56	8	4
63	47	9	56	9	1
64	49	2	51	10	6
65	49	10	59	10	7
66	51	8	59	10	8
67	53	7	60	6	4
68	53	8	61	7	2
69	56	8	64	6	5
70	59	6	65	7	6
71	59	7	66	6	7
72	59	6	65	6	2
73	60	8	68	7	2
74	60	3	63	9	1
75	63	7	70	6	6
76	63	10	73	6	1
77	65	8	73	8	7
78	65	1	66	7	8
79	66	2	68	9	8
80	66	2	68	5	4
81	66	10	76	5	7
82	68	6	74	5	3
83	70	9	79	7	8
84	73	6	79	7	1
85	73	1	74	5	7
86	74	1	75	6	1
87	74	9	83	8	1
88	74	2	76	6	5
89	75	5	80	8	3
90	76	8	84	5	5
91	79	1	80	7	7
92	79	8	87	7	2
93	79	8	87	8	8
94	83	10	93	7	4
95	83	5	88	10	4
96	84	10	94	7	2
97	84	4	88	8	1
98	84	10	94	8	5
99	87	4	91	9	7
100	88	3	91	9	4
101	88	9	97	9	6
102	91	9	100	5	3
103	93	2	95	7	2
104	93	1	94	7	4
105	94	6	100	8	8
106	94	4	98	7	4
107	95	2	97	10	4
108	97	1	98	5	3
109	98	2	100	6	7
110	98	3	101	9	5
111	100	8	108	8	7
112	100	1	101	5	5
113	100	4	104	8	1
114	101	7	108	7	6
115	104	8	112	7	6
116	108	1	109	10	6
117	109	9	118	8	6
118	112	5	117	9	6
119	117	10	127	9	1
120	118	1	119	9	5
