作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	5	5	6	7
2	0	7	7	10	2
3	0	5	5	8	8
4	5	10	15	10	3
5	5	3	8	8	8
6	5	8	13	5	8
7	7	2	9	10	5
8	7	7	14	8	7
9	9	6	15	10	4
10	9	4	13	9	2
11	13	8	21	8	6
12	13	7	20	5	5
13	14	6	20	6	3
14	14	1	15	6	1
15	20	10	30	7	2
16	20	8	28	5	2
17	21	3	24	10	5
18	24	2	26	10	4
19	28	9	37	6	5
20	28	3	31	9	1
21	28	8	36	7	6
22	30	10	40	6	8
23	30	1	31	10	4
24	31	4	35	5	4
25	31	7	38	10	7
26	36	10	46	5	8
27	37	8	45	6	4
28	40	10	50	6	5
29	45	5	50	9	3
30	45	9	54	10	2
31	46	4	50	8	7
32	46	9	55	10	4
33	50	4	54	10	1
34	54	5	59	10	3
35	54	8	62	8	1
36	55	1	56	8	4
37	55	9	64	9	6
38	56	6	62	10	7
39	59	6	65	7	2
40	59	1	60	8	7
41	60	8	68	6	7
42	60	4	64	6	5
43	62	1	63	6	1
44	65	2	67	10	5
45	67	10	77	6	3
46	67	7	74	9	1
47	68	7	75	8	5
48	68	7	75	7	4
49	74	8	82	10	6
50	74	8	82	5	8
51	77	5	82	7	7
52	82	7	89	10	7
53	82	5	87	7	5
54	82	4	86	6	5
55	86	3	89	8	4
56	87	1	88	5	5
57	88	8	96	8	1
58	89	6	95	10	7
59	89	4	93	8	3
60	93	5	98	6	7
61	95	4	99	5	4
62	96	9	105	5	3
63	98	7	105	6	4
64	98	9	107	10	2
65	99	1	100	6	3
66	100	2	102	10	7
67	100	2	102	5	6
68	105	9	114	6	4
69	105	6	111	10	4
70	105	6	111	6	6
71	111	5	116	10	3
72	111	7	118	10	7
73	114	2	116	6	2
74	116	10	126	7	4
75	118	3	121	8	5
76	118	6	124	10	5
77	121	5	126	7	2
78	126	1	127	9	1
79	126	4	130	9	5
80	126	6	132	7	7
81	127	7	134	8	1
82	127	6	133	6	2
83	130	9	139	8	3
84	132	3	135	7	8
85	132	6	138	9	4
86	134	9	143	10	3
87	134	1	135	5	6
88	135	2	137	10	7
89	138	1	139	8	3
90	138	7	145	5	2
91	139	6	145	5	4
92	139	9	148	7	6
93	143	3	146	8	4
94	145	8	153	7	8
95	146	2	148	10	3
96	148	8	156	9	3
97	153	3	156	10	3
98	153	4	157	10	7
99	156	10	166	5	6
100	157	7	164	6	7
101	157	10	167	9	5
102	164	5	169	8	2
103	164	10	174	9	5
104	166	8	174	7	7
105	174	9	183	6	8
106	174	2	176	8	4
107	183	9	192	7	3
108	183	7	190	9	2
109	192	7	199	8	5
110	199	8	207	9	1
111	199	10	209	5	5
112	207	4	211	10	5
113	209	10	219	9	5
114	209	4	213	7	7
115	213	2	215	8	1
116	215	2	217	10	7
117	219	9	228	5	3
118	219	9	228	7	5
119	228	1	229	9	3
120	229	5	234	5	8
