作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	8	8	10	7
2	0	8	8	7	5
3	0	3	3	10	8
4	3	7	10	5	2
5	3	3	6	8	6
6	6	4	10	8	8
7	6	4	10	10	5
8	8	3	11	10	8
9	8	7	15	7	2
10	8	3	11	6	2
11	8	9	17	6	3
12	9	2	11	5	1
13	10	4	14	5	6
14	10	1	11	10	8
15	10	8	18	10	2
16	11	1	12	5	3
17	11	7	18	8	2
18	11	5	16	8	8
19	11	1	12	5	8
20	12	3	15	5	3
21	12	3	15	9	7
22	13	1	14	6	4
23	14	6	20	8	6
24	14	2	16	10	4
25	15	5	20	6	5
26	16	8	24	7	2
27	16	7	23	9	7
28	17	6	23	6	5
29	17	8	25	8	3
30	18	7	25	7	2
31	20	2	22	10	2
32	23	6	29	7	3
33	23	6	29	9	2
34	24	8	32	6	6
35	24	2	26	5	8
36	25	4	29	10	5
37	25	1	26	5	8
38	26	10	36	7	4
39	26	1	27	5	6
40	27	9	36	8	4
41	27	9	36	9	4
42	27	5	32	9	3
43	29	2	31	9	7
44	29	10	39	9	7
45	29	10	39	10	1
46	30	6	36	6	7
47	31	4	35	7	8
48	32	3	35	6	6
49	32	4	36	7	8
50	32	10	42	9	3
51	35	5	40	7	3
52	35	9	44	7	3
53	35	10	45	8	8
54	35	5	40	5	6
55	35	9	44	7	7
56	36	8	44	7	8
57	36	1	37	9	8
58	37	10	47	7	5
59	37	10	47	7	1
60	37	6	43	8	7
61	38	1	39	8	5
62	39	7	46	9	8
63	40	10	50	8	2
64	40	1	41	5	2
65	42	9	51	9	6
66	44	1	45	10	1
67	44	3	47	10	3
68	45	4	49	5	4
69	45	1	46	5	4
70	46	1	47	8	7
71	46	1	47	9	8
72	47	1	48	7	2
73	47	9	56	8	3
74	47	7	54	5	4
75	48	6	54	7	7
76	48	10	58	6	4
77	50	3	53	6	8
78	50	8	58	9	7
79	53	4	57	8	4
80	54	6	60	8	4
81	54	9	63	9	8
82	56	2	58	5	6
83	56	5	61	9	3
84	57	10	67	5	4
85	58	5	63	10	8
86	58	5	63	7	1
87	61	6	67	7	7
88	61	10	71	5	5
89	63	1	64	5	4
90	63	4	67	7	3
91	64	10	74	5	6
92	67	2	69	9	8
93	67	4	71	8	5
94	67	10	77	9	8
95	68	2	70	8	2
96	69	3	72	10	5
97	70	10	80	10	2
98	71	10	81	5	7
99	71	6	77	10	6
100	72	10	82	7	2
101	77	9	86	6	6
102	77	7	84	8	4
103	77	7	84	6	2
104	81	10	91	5	5
105	84	4	88	9	1
106	84	10	94	9	1
107	85	2	87	10	3
108	86	6	92	7	2
109	88	4	92	6	1
110	91	4	95	5	3
111	92	8	100	8	2
112	92	2	94	9	6
113	94	8	102	5	8
114	95	9	104	6	2
115	100	7	107	9	4
116	102	3	105	8	4
117	104	1	105	5	3
118	105	9	114	5	4
119	107	7	114	5	3
120	114	5	119	9	4
