作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	6	6	7	7
2	0	4	4	7	1
3	4	5	9	10	3
4	4	6	10	5	8
5	6	6	12	7	7
6	6	1	7	8	5
7	7	3	10	6	4
8	9	10	19	8	5
9	9	5	14	10	4
10	10	8	18	9	7
11	10	7	17	5	3
12	12	8	20	8	3
13	14	4	18	10	2
14	14	4	18	5	8
15	14	7	21	6	3
16	18	2	20	6	5
17	18	1	19	6	3
18	18	1	19	7	6
19	19	4	23	7	6
20	19	8	27	7	6
21	20	4	24	9	1
22	21	2	23	9	2
23	23	5	28	9	7
24	23	9	32	6	8
25	24	6	30	7	4
26	24	6	30	7	1
27	25	10	35	6	1
28	28	3	31	8	2
29	30	1	31	6	2
30	31	6	37	5	6
31	31	6	37	6	3
32	31	5	36	8	8
33	32	7	39	8	1
34	32	10	42	7	8
35	35	5	40	5	8
36	35	10	45	5	3
37	37	8	45	10	1
38	39	9	48	5	8
39	42	6	48	8	3
40	45	2	47	8	2
41	45	8	53	10	1
42	46	7	53	8	7
43	48	2	50	10	2
44	48	2	50	6	2
45	49	4	53	8	3
46	50	10	60	7	3
47	50	4	54	8	7
48	50	2	52	7	4
49	50	9	59	7	7
50	52	2	54	9	7
51	53	8	61	7	3
52	53	10	63	10	4
53	54	1	55	7	1
54	54	8	62	5	1
55	55	2	57	10	6
56	59	2	61	9	8
57	60	2	62	9	8
58	60	9	69	9	2
59	61	5	66	9	7
60	63	4	67	5	3
61	66	7	73	9	3
62	66	10	76	6	7
63	69	5	74	7	6
64	69	8	77	9	2
65	73	10	83	8	6
66	76	2	78	7	6
67	76	9	85	8	7
68	76	9	85	9	5
69	77	1	78	6	1
70	78	7	85	7	8
71	78	8	86	5	2
72	85	10	95	6	8
73	85	3	88	8	4
74	85	7	92	8	5
75	86	7	93	5	3
76	88	1	89	8	6
77	88	7	95	9	3
78	92	6	98	5	1
79	95	9	104	10	1
80	95	5	100	10	6
81	98	10	108	6	8
82	100	9	109	7	3
83	100	1	101	6	8
84	104	1	105	6	8
85	104	7	111	6	2
86	105	7	112	10	6
87	105	3	108	6	1
88	108	1	109	6	4
89	108	9	117	5	4
90	109	9	118	6	1
91	111	4	115	5	2
92	111	4	115	5	3
93	112	7	119	5	7
94	112	9	121	10	3
95	115	10	125	9	6
96	115	9	124	8	1
97	119	3	122	5	7
98	121	4	125	8	2
99	121	4	125	9	8
100	125	3	128	9	6
101	125	6	131	6	6
102	125	2	127	7	7
103	125	1	126	6	8
104	126	9	135	7	6
105	127	9	136	5	5
106	128	8	136	5	5
107	128	2	130	10	8
108	130	1	131	8	2
109	131	9	140	9	2
110	136	10	146	6	4
111	140	2	142	10	8
112	140	3	143	6	5
113	143	6	149	8	7
114	146	6	152	8	5
115	152	7	159	8	1
116	152	8	160	9	1
117	159	8	167	8	5
118	160	3	163	10	4
119	167	3	170	9	3
120	170	8	178	5	1
