作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	9	9	9	7
2	0	8	8	9	5
3	1	5	6	8	1
4	6	8	14	9	5
5	8	2	10	5	8
6	8	9	17	8	7
7	9	4	13	8	4
8	9	4	13	8	6
9	9	8	17	9	6
10	13	4	17	7	5
11	13	6	19	6	6
12	13	5	18	5	7
13	14	4	18	8	2
14	17	9	26	10	6
15	17	7	24	6	3
16	17	8	25	10	6
17	18	1	19	8	4
18	19	1	20	7	5
19	19	7	26	6	2
20	20	2	22	8	1
21	22	4	26	9	4
22	25	7	32	9	8
23	26	1	27	6	3
24	26	3	29	9	7
25	26	4	30	5	4
26	27	5	32	9	3
27	29	9	38	10	5
28	30	4	34	10	1
29	32	6	38	9	8
30	32	2	34	10	3
31	32	6	38	6	1
32	34	8	42	7	7
33	38	10	48	10	8
34	38	6	44	6	3
35	42	2	44	5	1
36	42	8	50	7	4
37	44	1	45	5	4
38	44	1	45	9	8
39	44	7	51	10	2
40	45	1	46	8	3
41	45	4	49	7	1
42	48	6	54	8	7
43	50	7	57	8	5
44	50	10	60	9	8
45	51	10	61	7	3
46	51	5	56	10	3
47	54	1	55	6	3
48	55	1	56	10	6
49	55	6	61	5	8
50	56	3	59	10	3
51	57	9	66	5	4
52	57	4	61	9	1
53	60	4	64	10	3
54	60	9	69	6	5
55	61	9	70	10	1
56	61	4	65	5	5
57	64	4	68	7	6
58	65	8	73	9	2
59	65	1	66	7	4
60	66	6	72	6	4
61	69	1	70	6	2
62	70	4	74	9	6
63	70	1	71	5	2
64	71	3	74	6	7
65	72	1	73	8	8
66	72	5	77	9	1
67	73	2	75	6	2
68	74	8	82	6	8
69	74	8	82	6	5
70	75	10	85	10	2
71	75	6	81	6	1
72	77	9	86	5	4
73	77	2	79	6	3
74	79	2	81	10	5
75	81	10	91	8	6
76	81	6	87	6	5
77	82	2	84	8	5
78	82	4	86	5	7
79	85	7	92	9	1
80	86	2	88	10	6
81	86	7	93	5	5
82	87	8	95	5	8
83	87	5	92	6	1
84	88	10	98	6	3
85	91	8	99	7	7
86	92	7	99	10	7
87	98	8	106	8	1
88	99	8	107	5	2
89	99	7	106	5	3
90	99	3	102	7	7
91	100	5	105	7	5
92	102	6	108	6	7
93	102	1	103	8	2
94	103	1	104	7	6
95	106	9	115	5	4
96	107	8	115	6	2
97	115	6	121	8	2
98	115	4	119	5	7
99	115	7	122	5	2
100	119	7	126	6	3
101	121	5	126	5	5
102	122	8	130	6	6
103	122	4	126	9	4
104	122	2	124	5	5
105	124	7	131	7	8
106	126	10	136	9	3
107	126	6	132	8	1
108	130	3	133	7	5
109	131	3	134	6	2
110	132	6	138	6	8
111	133	3	136	8	5
112	134	9	143	6	8
113	136	2	138	8	6
114	138	6	144	6	3
115	138	1	139	5	3
116	139	4	143	5	8
117	143	10	153	5	2
118	144	1	145	9	6
119	145	2	147	6	5
120	147	5	152	5	2
