作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	7	7	10	6
2	0	8	8	7	6
3	0	7	7	8	7
4	7	4	11	10	8
5	7	8	15	5	7
6	8	10	18	7	2
7	8	2	10	5	6
8	8	10	18	5	2
9	10	1	11	10	4
10	11	8	19	10	1
11	11	3	14	9	1
12	11	1	12	9	1
13	15	2	17	7	5
14	15	5	20	9	8
15	17	3	20	8	4
16	18	1	19	9	3
17	18	5	23	10	2
18	19	1	20	6	8
19	19	3	22	10	5
20	20	9	29	9	4
21	20	6	26	10	6
22	20	3	23	10	2
23	22	8	30	5	1
24	22	1	23	5	7
25	23	7	30	9	8
26	26	8	34	5	5
27	29	4	33	9	6
28	30	3	33	7	7
29	30	4	34	10	3
30	30	5	35	6	8
31	31	5	36	10	8
32	33	5	38	7	6
33	33	7	40	5	2
34	34	5	39	6	7
35	34	10	44	7	1
36	34	2	36	6	3
37	36	9	45	9	4
38	36	3	39	5	1
39	38	9	47	6	6
40	39	10	49	5	4
41	39	4	43	7	8
42	39	3	42	6	6
43	40	4	44	6	2
44	43	3	46	8	2
45	46	7	53	9	4
46	46	5	51	5	6
47	46	5	51	7	7
48	47	5	52	8	1
49	47	7	54	7	1
50	48	7	55	5	7
51	49	10	59	9	2
52	51	6	57	7	5
53	51	7	58	9	7
54	51	6	57	9	3
55	52	2	54	8	3
56	53	1	54	8	2
57	54	3	57	6	7
58	54	3	57	7	1
59	57	6	63	8	6
60	57	2	59	7	8
61	57	5	62	8	1
62	59	10	69	5	8
63	59	6	65	10	4
64	59	6	65	10	8
65	60	6	66	10	1
66	62	10	72	9	2
67	63	10	73	8	3
68	63	4	67	8	2
69	64	6	70	8	6
70	69	8	77	10	5
71	69	1	70	7	3
72	70	6	76	9	3
73	70	1	71	10	8
74	71	2	73	7	5
75	71	1	72	6	5
76	72	7	79	7	6
77	72	3	75	9	1
78	73	10	83	6	6
79	73	10	83	5	4
80	73	10	83	8	3
81	74	1	75	10	8
82	74	2	76	7	4
83	75	1	76	8	4
84	76	7	83	8	8
85	76	1	77	5	3
86	77	10	87	7	8
87	77	10	87	10	8
88	77	4	81	8	3
89	79	1	80	7	7
90	83	3	86	10	1
91	83	2	85	10	3
92	83	7	90	8	4
93	84	3	87	9	1
94	84	3	87	7	4
95	85	1	86	5	8
96	86	9	95	5	1
97	87	2	89	5	5
98	87	2	89	8	4
99	87	8	95	10	3
100	90	9	99	9	5
101	90	8	98	6	5
102	95	6	101	7	1
103	95	9	104	5	4
104	95	7	102	9	7
105	99	3	102	8	7
106	102	1	103	7	3
107	103	9	112	8	5
108	104	10	114	6	5
109	112	3	115	6	8
110	114	1	115	9	5
111	114	6	120	5	1
112	114	1	115	9	2
113	115	8	123	6	4
114	120	8	128	9	3
115	123	1	124	6	1
116	123	1	124	7	1
117	124	10	134	5	4
118	128	1	129	9	4
119	129	9	138	9	5
120	138	7	145	7	2
