作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	7	7	8	3
2	0	2	2	5	3
3	0	8	8	7	2
4	2	5	7	9	3
5	2	6	8	7	4
6	3	8	11	7	6
7	7	1	8	8	5
8	7	5	12	10	7
9	7	9	16	7	7
10	8	6	14	10	1
11	8	2	10	8	8
12	9	1	10	6	2
13	9	2	11	6	6
14	9	5	14	10	1
15	10	10	20	7	4
16	11	1	12	9	3
17	11	7	18	9	1
18	11	2	13	6	4
19	12	3	15	5	5
20	12	6	18	5	6
21	13	7	20	5	2
22	14	9	23	9	5
23	14	10	24	10	8
24	15	4	19	9	6
25	15	8	23	9	8
26	16	1	17	9	4
27	16	1	17	8	5
28	17	1	18	8	6
29	17	1	18	5	8
30	18	6	24	5	6
31	18	6	24	6	6
32	18	8	26	10	1
33	19	3	22	8	1
34	20	3	23	10	5
35	20	2	22	7	4
36	23	3	26	10	8
37	24	4	28	9	2
38	24	7	31	10	4
39	24	10	34	5	6
40	25	5	30	7	3
41	25	3	28	5	3
42	26	6	32	6	4
43	28	9	37	8	3
44	28	2	30	9	2
45	28	7	35	7	4
46	30	5	35	7	1
47	30	6	36	7	3
48	31	8	39	7	4
49	32	7	39	6	7
50	34	4	38	10	7
51	34	1	35	5	1
52	35	6	41	6	3
53	35	4	39	5	8
54	36	4	40	9	3
55	38	1	39	8	2
56	39	10	49	8	4
57	39	3	42	8	7
58	40	10	50	9	8
59	40	7	47	7	4
60	41	7	48	7	2
61	42	2	44	6	7
62	42	4	46	5	8
63	44	3	47	5	6
64	44	7	51	7	3
65	46	7	53	9	4
66	47	8	55	5	3
67	47	1	48	9	5
68	48	3	51	6	8
69	49	8	57	5	1
70	49	9	58	7	6
71	50	8	58	8	5
72	51	6	57	8	3
73	51	8	59	10	1
74	51	6	57	8	6
75	53	10	63	8	5
76	55	9	64	5	8
77	57	2	59	7	6
78	57	10	67	8	3
79	58	6	64	5	3
80	58	9	67	6	3
81	58	3	61	7	4
82	59	8	67	8	2
83	59	7	66	5	3
84	61	8	69	9	1
85	66	5	71	8	7
86	67	2	69	10	3
87	67	7	74	10	6
88	69	4	73	9	6
89	69	1	70	6	7
90	69	1	70	5	1
91	70	2	72	6	6
92	70	7	77	9	2
93	70	6	76	7	2
94	71	8	79	10	8
95	72	9	81	10	8
96	72	8	80	10	7
97	72	2	74	9	1
98	74	7	81	6	1
99	74	10	84	10	4
100	74	6	80	6	5
101	77	1	78	6	5
102	77	2	79	5	7
103	79	9	88	8	6
104	80	7	87	10	6
105	80	3	83	5	8
106	81	1	82	5	2
107	82	2	84	5	1
108	83	3	86	6	6
109	84	6	90	9	4
110	84	4	88	9	7
111	86	2	88	7	6
112	88	2	90	5	6
113	88	3	91	10	1
114	88	6	94	8	8
115	90	5	95	7	5
116	91	3	94	9	7
117	94	10	104	8	5
118	95	9	104	9	6
119	95	6	101	8	8
120	104	1	105	8	6
