作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	6	6	6	4
2	0	2	2	8	6
3	0	5	5	10	3
4	2	3	5	9	8
5	2	1	3	8	6
6	3	8	11	9	2
7	5	9	14	7	4
8	5	10	15	9	6
9	5	9	14	9	7
10	6	6	12	9	5
11	6	6	12	5	8
12	11	4	15	6	3
13	12	5	17	7	3
14	12	3	15	10	7
15	14	9	23	6	2
16	14	4	18	10	3
17	14	3	17	10	1
18	14	2	16	9	3
19	15	1	16	10	5
20	15	1	16	6	3
21	15	3	18	10	5
22	16	3	19	9	5
23	16	6	22	10	7
24	17	1	18	8	7
25	17	1	18	8	4
26	18	9	27	10	3
27	18	9	27	5	8
28	18	8	26	5	2
29	19	8	27	6	3
30	19	6	25	6	6
31	19	8	27	6	8
32	22	9	31	9	4
33	23	1	24	9	3
34	24	7	31	6	3
35	25	8	33	8	4
36	26	7	33	9	3
37	26	3	29	8	4
38	27	2	29	9	6
39	27	3	30	5	6
40	27	10	37	7	6
41	29	1	30	9	2
42	29	4	33	6	7
43	31	5	36	6	5
44	31	5	36	6	8
45	31	10	41	5	6
46	32	3	35	5	6
47	33	4	37	6	5
48	33	2	35	5	8
49	33	1	34	9	3
50	34	3	37	9	5
51	35	9	44	8	3
52	35	8	43	6	1
53	36	4	40	9	6
54	36	4	40	8	5
55	37	1	38	6	4
56	37	9	46	5	5
57	38	1	39	10	5
58	38	4	42	10	2
59	40	2	42	9	8
60	41	7	48	6	3
61	41	2	43	5	3
62	42	9	51	6	8
63	42	4	46	7	1
64	43	1	44	10	1
65	44	3	47	7	7
66	44	6	50	10	7
67	45	7	52	10	7
68	46	5	51	5	4
69	47	9	56	10	1
70	48	8	56	5	5
71	48	10	58	10	6
72	50	8	58	9	5
73	51	4	55	8	5
74	51	7	58	9	6
75	55	5	60	8	7
76	55	8	63	5	7
77	56	8	64	5	5
78	56	9	65	7	3
79	58	1	59	10	2
80	58	1	59	9	5
81	59	8	67	9	5
82	60	5	65	5	4
83	63	4	67	8	2
84	63	1	64	8	1
85	64	3	67	8	5
86	65	8	73	6	6
87	65	5	70	10	6
88	67	4	71	7	3
89	67	4	71	8	6
90	68	5	73	7	7
91	70	9	79	7	2
92	70	6	76	8	6
93	71	6	77	9	8
94	73	7	80	8	4
95	73	7	80	7	6
96	73	2	75	7	6
97	75	9	84	7	4
98	76	9	85	9	3
99	76	7	83	9	3
100	77	2	79	10	4
101	79	7	86	10	5
102	80	6	86	5	1
103	83	4	87	8	4
104	84	4	88	5	4
105	84	10	94	5	1
106	85	6	91	10	3
107	87	1	88	10	8
108	88	3	91	6	5
109	88	3	91	5	3
110	89	5	94	9	6
111	91	5	96	8	2
112	91	7	98	8	8
113	94	4	98	5	5
114	96	10	106	6	3
115	98	3	101	9	1
116	101	4	105	8	2
117	105	8	113	9	8
118	106	3	109	10	7
119	109	9	118	5	4
120	113	2	115	5	2
