作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	10	10	9	7
2	0	6	6	6	7
3	1	7	8	8	3
4	6	9	15	9	2
5	6	1	7	9	7
6	7	10	17	5	6
7	7	6	13	7	4
8	8	8	16	7	6
9	8	1	9	10	4
10	9	4	13	10	8
11	10	4	14	8	8
12	10	8	18	6	5
13	10	3	13	8	1
14	13	2	15	8	4
15	13	7	20	9	3
16	13	3	16	7	4
17	14	10	24	8	6
18	14	4	18	5	3
19	14	2	16	5	2
20	15	5	20	7	5
21	15	3	18	8	2
22	16	3	19	7	5
23	16	4	20	9	8
24	16	1	17	10	7
25	17	2	19	5	8
26	17	5	22	7	8
27	18	2	20	5	1
28	18	8	26	7	8
29	18	10	28	8	6
30	19	3	22	6	4
31	19	2	21	9	3
32	20	3	23	7	5
33	20	8	28	7	6
34	20	8	28	5	7
35	20	1	21	7	1
36	21	1	22	8	6
37	21	7	28	5	2
38	22	6	28	7	5
39	22	2	24	8	6
40	22	2	24	10	5
41	23	1	24	5	7
42	23	6	29	6	7
43	23	9	32	9	4
44	24	2	26	6	5
45	24	3	27	6	2
46	24	9	33	9	4
47	25	10	35	10	8
48	25	4	29	10	2
49	26	9	35	9	7
50	26	6	32	6	2
51	26	3	29	10	2
52	27	9	36	6	1
53	27	10	37	7	6
54	28	7	35	10	8
55	28	3	31	8	8
56	28	6	34	7	7
57	29	3	32	9	6
58	29	7	36	7	7
59	31	10	41	5	5
60	32	10	42	9	8
61	32	6	38	7	5
62	32	4	36	8	3
63	34	7	41	6	1
64	35	4	39	9	2
65	35	4	39	6	2
66	35	2	37	10	6
67	36	10	46	7	6
68	37	10	47	8	8
69	37	1	38	8	3
70	38	5	43	7	1
71	38	5	43	8	3
72	39	6	45	10	3
73	39	1	40	9	8
74	40	8	48	9	2
75	40	8	48	8	2
76	41	1	42	5	1
77	42	8	50	5	3
78	42	5	47	9	3
79	42	1	43	8	1
80	45	9	54	9	3
81	45	4	49	10	7
82	46	2	48	8	4
83	48	2	50	5	6
84	48	4	52	7	1
85	48	5	53	5	4
86	49	6	55	6	7
87	49	9	58	5	6
88	49	4	53	7	8
89	50	5	55	9	3
90	50	6	56	8	4
91	50	1	51	7	5
92	51	10	61	8	2
93	52	8	60	10	7
94	52	6	58	8	1
95	53	8	61	10	3
96	53	3	56	7	5
97	54	8	62	7	2
98	56	10	66	5	6
99	56	6	62	9	4
100	58	4	62	6	1
101	60	3	63	7	6
102	61	6	67	5	1
103	61	5	66	10	3
104	62	9	71	10	4
105	62	4	66	10	7
106	62	1	63	8	3
107	63	6	69	7	3
108	63	10	73	10	3
109	66	1	67	6	5
110	67	8	75	7	3
111	67	6	73	10	3
112	67	9	76	5	6
113	71	8	79	5	7
114	73	10	83	6	8
115	73	10	83	8	6
116	76	3	79	6	3
117	83	4	87	5	4
118	83	2	85	10	7
119	85	9	94	7	5
120	94	8	102	6	6
