作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	6	6	9	6
2	0	2	2	6	1
3	2	4	6	9	2
4	2	6	8	6	4
5	6	9	15	7	5
6	6	4	10	6	3
7	6	9	15	6	1
8	8	4	12	9	6
9	8	10	18	9	5
10	12	7	19	6	8
11	12	2	14	6	7
12	15	2	17	6	8
13	15	6	21	10	8
14	17	7	24	5	1
15	18	7	25	10	4
16	21	5	26	8	7
17	21	6	27	8	7
18	25	8	33	6	3
19	26	3	29	10	4
20	26	1	27	5	8
21	27	3	30	6	5
22	30	7	37	5	1
23	30	8	38	9	1
24	33	3	36	7	6
25	36	10	46	5	5
26	36	1	37	6	7
27	37	3	40	10	3
28	37	2	39	9	8
29	38	8	46	7	3
30	39	9	48	5	6
31	39	4	43	5	3
32	40	8	48	8	7
33	40	6	46	10	3
34	43	2	45	8	4
35	45	6	51	9	3
36	46	9	55	9	3
37	48	1	49	7	3
38	48	9	57	9	6
39	48	2	50	9	2
40	49	1	50	5	8
41	51	3	54	8	4
42	51	3	54	10	4
43	54	9	63	6	7
44	55	4	59	10	4
45	57	3	60	5	3
46	57	10	67	10	6
47	60	7	67	7	3
48	60	10	70	9	8
49	63	3	66	5	2
50	63	4	67	5	4
51	67	2	69	7	1
52	67	4	71	10	7
53	69	10	79	9	8
54	69	9	78	7	5
55	70	8	78	8	8
56	70	4	74	6	2
57	78	2	80	6	2
58	78	10	88	6	6
59	79	1	80	7	1
60	80	2	82	8	2
61	80	10	90	8	2
62	80	5	85	6	5
63	80	5	85	7	1
64	85	2	87	5	1
65	87	5	92	8	6
66	87	1	88	9	5
67	88	8	96	5	7
68	88	1	89	7	5
69	90	7	97	8	1
70	90	2	92	8	3
71	92	8	100	7	3
72	92	6	98	10	2
73	92	5	97	5	6
74	97	8	105	7	2
75	97	5	102	5	1
76	98	9	107	8	8
77	100	5	105	8	7
78	102	7	109	10	2
79	105	1	106	9	3
80	105	7	112	7	6
81	107	9	116	10	3
82	107	9	116	5	7
83	109	2	111	6	5
84	109	4	113	5	4
85	112	7	119	9	6
86	113	6	119	6	4
87	116	5	121	7	2
88	116	7	123	9	2
89	119	1	120	7	2
90	119	5	124	7	7
91	119	9	128	8	7
92	121	2	123	10	4
93	121	4	125	6	6
94	123	7	130	10	3
95	124	3	127	10	2
96	125	9	134	9	3
97	125	6	131	8	8
98	127	10	137	7	2
99	130	5	135	6	1
100	130	10	140	10	4
101	131	6	137	8	1
102	134	2	136	7	4
103	137	5	142	10	2
104	137	3	140	8	4
105	137	2	139	5	6
106	139	10	149	9	5
107	140	3	143	10	5
108	140	9	149	5	1
109	142	8	150	6	5
110	149	7	156	8	5
111	149	4	153	9	7
112	150	4	154	8	4
113	150	5	155	10	8
114	153	1	154	9	4
115	154	3	157	9	5
116	154	8	162	5	4
117	155	9	164	6	8
118	157	1	158	6	5
119	162	3	165	6	4
120	165	5	170	8	1
