作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	8	8	10	1
2	0	1	1	9	6
3	1	8	9	6	5
4	1	5	6	8	6
5	1	2	3	6	2
6	6	4	10	5	4
7	6	4	10	7	5
8	8	4	12	7	1
9	8	5	13	8	7
10	9	10	19	10	1
11	9	1	10	9	8
12	10	9	19	5	4
13	10	7	17	6	1
14	12	7	19	5	7
15	17	10	27	6	4
16	19	9	28	8	4
17	19	9	28	5	4
18	19	5	24	9	3
19	19	4	23	7	1
20	27	5	32	9	2
21	27	1	28	10	4
22	28	6	34	8	2
23	28	1	29	6	1
24	28	2	30	10	4
25	28	1	29	5	1
26	29	8	37	5	8
27	29	5	34	7	7
28	29	10	39	9	1
29	30	5	35	5	2
30	32	7	39	8	3
31	32	3	35	8	8
32	34	5	39	8	8
33	35	9	44	8	6
34	35	8	43	7	8
35	35	9	44	9	1
36	37	8	45	8	4
37	37	5	42	5	7
38	39	7	46	6	3
39	39	5	44	6	7
40	39	6	45	6	2
41	39	4	43	6	6
42	42	2	44	8	2
43	43	6	49	6	5
44	44	4	48	10	2
45	45	4	49	9	6
46	45	2	47	6	2
47	46	7	53	8	4
48	49	6	55	8	1
49	49	7	56	10	6
50	49	5	54	8	5
51	50	2	52	8	7
52	53	5	58	8	1
53	54	9	63	7	6
54	55	10	65	9	6
55	55	10	65	8	4
56	55	5	60	9	3
57	56	5	61	10	3
58	60	6	66	5	8
59	63	2	65	6	4
60	63	9	72	8	8
61	65	5	70	9	2
62	65	6	71	6	1
63	65	8	73	9	3
64	70	10	80	10	6
65	70	5	75	5	2
66	73	5	78	7	6
67	73	8	81	6	6
68	75	7	82	8	3
69	80	3	83	10	5
70	81	3	84	9	6
71	82	4	86	9	3
72	83	8	91	8	2
73	83	9	92	10	1
74	84	3	87	6	2
75	84	4	88	7	6
76	88	1	89	9	4
77	88	2	90	5	6
78	89	4	93	9	4
79	89	4	93	8	5
80	92	1	93	7	1
81	92	4	96	9	2
82	93	6	99	7	4
83	93	8	101	5	2
84	93	8	101	5	3
85	93	9	102	10	6
86	94	2	96	10	6
87	96	8	104	9	8
88	99	4	103	6	4
89	99	9	108	8	1
90	101	9	110	5	6
91	101	7	108	5	6
92	103	2	105	6	4
93	104	9	113	7	8
94	108	5	113	8	5
95	108	8	116	10	1
96	108	8	116	9	3
97	113	7	120	6	5
98	113	9	122	10	6
99	114	10	124	10	1
100	116	3	119	6	7
101	116	4	120	10	8
102	116	9	125	7	5
103	116	8	124	9	1
104	120	9	129	9	1
105	120	2	122	7	3
106	121	9	130	10	5
107	122	8	130	7	6
108	125	8	133	10	8
109	125	2	127	10	1
110	127	5	132	5	1
111	127	8	135	7	5
112	129	1	130	6	7
113	130	9	139	10	5
114	135	5	140	8	1
115	135	5	140	5	5
116	140	9	149	8	4
117	140	9	149	9	3
118	149	4	153	9	2
119	153	3	156	7	6
120	156	7	163	9	3
