作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	1	1	10	6
2	0	5	5	9	2
3	0	10	10	9	1
4	1	8	9	10	1
5	1	10	11	9	2
6	1	9	10	8	5
7	5	8	13	9	4
8	9	9	18	8	6
9	10	8	18	5	8
10	10	1	11	5	3
11	10	9	19	10	6
12	11	2	13	7	8
13	11	6	17	8	5
14	11	3	14	10	3
15	13	4	17	5	8
16	13	4	17	6	5
17	14	1	15	10	1
18	17	9	26	5	8
19	17	3	20	8	3
20	18	1	19	8	2
21	18	4	22	8	7
22	18	2	20	9	2
23	19	6	25	7	7
24	20	4	24	8	7
25	20	8	28	7	7
26	20	5	25	9	5
27	22	3	25	6	2
28	22	5	27	6	2
29	24	7	31	6	7
30	25	9	34	9	2
31	26	4	30	6	5
32	26	3	29	5	6
33	29	2	31	10	1
34	30	6	36	9	7
35	30	5	35	7	7
36	30	9	39	5	8
37	31	5	36	7	8
38	31	1	32	9	1
39	31	3	34	10	3
40	32	8	40	8	6
41	32	1	33	5	1
42	35	8	43	10	2
43	36	2	38	6	6
44	36	1	37	7	5
45	37	5	42	9	8
46	37	6	43	8	7
47	38	9	47	8	4
48	38	9	47	10	1
49	39	4	43	9	1
50	40	5	45	5	3
51	43	6	49	6	6
52	43	6	49	7	5
53	45	1	46	9	7
54	45	5	50	5	3
55	47	1	48	8	2
56	48	10	58	6	8
57	48	4	52	6	1
58	49	10	59	5	2
59	49	10	59	8	7
60	50	1	51	8	3
61	50	9	59	9	1
62	52	1	53	10	4
63	52	7	59	5	3
64	59	2	61	7	1
65	59	5	64	5	5
66	59	1	60	7	8
67	60	3	63	5	3
68	60	1	61	7	3
69	60	3	63	9	4
70	61	2	63	7	3
71	61	4	65	8	1
72	63	5	68	5	5
73	63	5	68	9	6
74	63	5	68	8	5
75	64	6	70	6	6
76	64	9	73	8	7
77	64	4	68	8	7
78	65	5	70	8	1
79	68	3	71	9	8
80	68	5	73	7	4
81	68	3	71	8	1
82	70	2	72	6	8
83	70	1	71	9	2
84	71	9	80	9	8
85	71	7	78	8	7
86	71	6	77	7	2
87	72	5	77	7	2
88	73	10	83	9	6
89	73	4	77	5	4
90	77	3	80	9	4
91	77	1	78	9	7
92	78	2	80	9	3
93	78	7	85	5	5
94	80	2	82	7	3
95	82	1	83	8	4
96	83	9	92	8	7
97	83	6	89	10	1
98	84	1	85	9	4
99	85	8	93	9	2
100	89	3	92	9	4
101	89	6	95	10	6
102	89	10	99	10	5
103	92	4	96	6	3
104	92	9	101	7	3
105	92	2	94	5	8
106	93	4	97	5	3
107	95	2	97	5	1
108	97	1	98	8	6
109	97	8	105	7	8
110	98	10	108	9	3
111	99	4	103	9	4
112	101	9	110	6	2
113	105	10	115	6	6
114	108	8	116	6	3
115	110	10	120	6	3
116	115	9	124	10	7
117	120	1	121	8	3
118	120	2	122	8	1
119	122	10	132	10	2
120	122	6	128	5	7
