作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	4	4	5	8
2	0	8	8	9	1
3	1	3	4	7	4
4	4	1	5	7	1
5	4	4	8	6	3
6	4	9	13	7	2
7	4	6	10	8	3
8	5	1	6	8	7
9	5	3	8	9	4
10	6	6	12	6	2
11	8	4	12	9	1
12	8	7	15	7	3
13	8	1	9	7	7
14	9	1	10	5	1
15	9	2	11	8	6
16	9	7	16	10	6
17	10	2	12	9	6
18	10	4	14	5	1
19	10	5	15	8	1
20	11	2	13	7	5
21	11	4	15	9	6
22	12	6	18	7	5
23	12	3	15	10	3
24	12	6	18	6	3
25	13	4	17	5	6
26	13	8	21	10	4
27	14	7	21	7	1
28	15	2	17	6	8
29	15	3	18	8	4
30	15	1	16	8	6
31	15	1	16	7	4
32	16	4	20	7	5
33	16	7	23	7	7
34	17	2	19	7	8
35	17	7	24	6	4
36	18	10	28	6	7
37	18	10	28	5	6
38	18	8	26	7	1
39	19	4	23	8	7
40	20	4	24	7	2
41	21	2	23	8	7
42	21	1	22	10	8
43	22	7	29	9	5
44	23	3	26	6	6
45	23	8	31	7	2
46	23	1	24	7	2
47	24	3	27	7	7
48	24	7	31	6	3
49	24	6	30	6	8
50	26	9	35	6	1
51	26	8	34	10	3
52	26	1	27	5	5
53	27	9	36	8	1
54	28	5	33	6	7
55	28	8	36	9	3
56	29	1	30	7	7
57	30	5	35	5	3
58	30	5	35	5	5
59	31	5	36	8	4
60	31	5	36	9	7
61	33	8	41	8	5
62	34	2	36	8	1
63	35	3	38	10	1
64	35	5	40	6	3
65	35	6	41	7	2
66	36	4	40	9	5
67	36	10	46	8	3
68	36	1	37	6	3
69	36	10	46	9	3
70	36	6	42	7	6
71	36	1	37	6	3
72	36	3	39	5	1
73	37	4	41	9	6
74	37	8	45	5	2
75	39	10	49	9	6
76	39	6	45	9	7
77	40	1	41	5	3
78	41	6	47	7	3
79	41	2	43	9	8
80	41	9	50	8	4
81	42	2	44	9	1
82	42	10	52	7	5
83	43	2	45	8	7
84	44	3	47	5	7
85	45	8	53	5	7
86	45	9	54	10	2
87	46	2	48	5	1
88	46	8	54	8	3
89	47	4	51	8	4
90	47	7	54	7	2
91	48	2	50	5	2
92	49	9	58	8	6
93	50	8	58	7	8
94	51	4	55	7	3
95	52	9	61	10	1
96	53	9	62	8	7
97	53	7	60	9	8
98	54	3	57	10	3
99	54	7	61	10	5
100	54	8	62	8	7
101	55	4	59	8	2
102	55	4	59	5	8
103	59	6	65	9	5
104	59	3	62	9	1
105	60	2	62	9	2
106	60	9	69	9	3
107	61	6	67	8	4
108	62	8	70	7	5
109	62	9	71	7	6
110	62	1	63	6	5
111	63	1	64	7	8
112	64	1	65	10	1
113	65	7	72	6	1
114	69	1	70	7	1
115	70	1	71	6	3
116	71	1	72	7	1
117	71	9	80	10	5
118	72	5	77	8	7
119	77	9	86	5	6
120	80	5	85	10	7
