作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	8	8	10	8
2	0	7	7	9	8
3	0	10	10	8	6
4	7	10	17	9	7
5	8	2	10	6	3
6	10	7	17	5	1
7	10	9	19	5	2
8	11	2	13	8	6
9	13	8	21	5	2
10	17	5	22	5	2
11	17	1	18	6	7
12	19	5	24	6	7
13	24	7	31	8	5
14	24	6	30	9	7
15	30	9	39	6	4
16	30	3	33	9	2
17	31	6	37	8	6
18	31	7	38	6	2
19	38	4	42	9	2
20	39	3	42	5	8
21	42	10	52	7	3
22	42	8	50	5	7
23	50	6	56	5	7
24	52	2	54	10	8
25	52	4	56	8	1
26	52	4	56	10	5
27	56	9	65	7	3
28	56	3	59	8	1
29	56	10	66	9	8
30	59	5	64	6	1
31	59	6	65	10	8
32	65	2	67	8	7
33	65	9	74	7	8
34	66	8	74	7	3
35	67	2	69	5	4
36	74	1	75	10	7
37	74	10	84	10	1
38	75	3	78	9	1
39	78	4	82	9	4
40	78	9	87	9	7
41	78	4	82	8	7
42	82	8	90	6	2
43	82	5	87	8	3
44	84	3	87	10	3
45	87	10	97	6	2
46	90	5	95	7	6
47	90	10	100	10	1
48	95	7	102	10	4
49	97	9	106	8	2
50	100	6	106	7	1
51	102	7	109	7	5
52	102	3	105	10	2
53	106	10	116	5	1
54	106	7	113	8	2
55	109	9	118	8	5
56	116	2	118	6	3
57	118	1	119	5	4
58	118	10	128	7	2
59	119	1	120	9	4
60	119	7	126	6	2
61	119	7	126	5	2
62	126	6	132	5	7
63	128	9	137	10	2
64	128	7	135	10	8
65	132	5	137	5	2
66	137	8	145	7	5
67	137	7	144	5	6
68	144	10	154	7	2
69	145	5	150	10	1
70	150	2	152	5	4
71	150	8	158	9	6
72	152	1	153	9	6
73	153	7	160	10	2
74	153	8	161	8	4
75	154	8	162	8	7
76	158	8	166	9	2
77	160	1	161	10	2
78	162	6	168	5	2
79	162	6	168	7	1
80	166	10	176	6	7
81	168	6	174	5	5
82	168	8	176	5	3
83	174	10	184	5	6
84	174	7	181	6	4
85	176	1	177	5	3
86	176	6	182	6	6
87	177	9	186	7	7
88	182	4	186	7	4
89	184	4	188	8	4
90	186	8	194	10	7
91	186	3	189	9	4
92	188	3	191	6	4
93	188	10	198	8	3
94	191	3	194	8	8
95	194	4	198	8	3
96	194	6	200	9	8
97	198	7	205	10	2
98	200	1	201	6	1
99	201	9	210	8	3
100	205	4	209	8	2
101	205	2	207	10	1
102	207	4	211	7	3
103	209	2	211	7	1
104	210	1	211	9	2
105	211	9	220	9	6
106	211	4	215	8	8
107	215	6	221	5	3
108	220	9	229	6	7
109	220	9	229	6	6
110	229	10	239	10	7
111	229	1	230	5	3
112	229	7	236	10	7
113	239	3	242	8	4
114	239	10	249	9	2
115	249	10	259	7	4
116	249	1	250	9	2
117	250	4	254	10	7
118	250	4	254	10	5
119	254	7	261	10	8
120	259	3	262	10	4
