作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	9	9	8	2
2	0	2	2	8	6
3	1	10	11	8	4
4	2	5	7	5	4
5	2	4	6	9	3
6	7	9	16	10	1
7	9	7	16	9	2
8	9	6	15	9	7
9	9	2	11	6	3
10	11	3	14	5	1
11	11	9	20	9	4
12	12	2	14	6	2
13	12	6	18	9	7
14	12	6	18	9	8
15	14	5	19	8	5
16	15	2	17	5	4
17	16	7	23	10	6
18	16	8	24	5	6
19	16	10	26	10	2
20	16	9	25	6	8
21	17	8	25	8	7
22	18	1	19	9	2
23	18	2	20	9	5
24	19	2	21	5	7
25	20	1	21	10	6
26	20	7	27	10	8
27	20	1	21	10	7
28	21	10	31	8	2
29	21	4	25	10	4
30	23	3	26	5	7
31	24	3	27	8	2
32	25	2	27	9	1
33	25	3	28	6	4
34	25	9	34	5	1
35	26	10	36	5	1
36	27	9	36	10	1
37	27	5	32	5	2
38	27	5	32	7	8
39	28	10	38	9	1
40	28	10	38	7	2
41	32	1	33	8	8
42	32	2	34	5	8
43	32	5	37	8	2
44	33	7	40	8	2
45	34	9	43	5	8
46	34	9	43	9	4
47	34	6	40	5	4
48	35	8	43	6	4
49	35	8	43	5	6
50	36	7	43	5	3
51	36	4	40	8	1
52	37	6	43	9	7
53	38	5	43	10	8
54	40	4	44	10	7
55	40	3	43	7	6
56	40	1	41	7	7
57	41	4	45	10	8
58	41	5	46	6	6
59	43	6	49	5	7
60	43	9	52	7	8
61	43	1	44	10	7
62	44	7	51	10	1
63	44	10	54	6	3
64	44	10	54	10	6
65	46	4	50	10	8
66	46	4	50	9	8
67	49	6	55	5	2
68	50	7	57	8	5
69	50	8	58	5	3
70	52	5	57	5	7
71	52	3	55	7	6
72	53	9	62	9	3
73	55	3	58	8	8
74	55	1	56	8	2
75	55	10	65	6	5
76	55	7	62	7	3
77	56	1	57	6	1
78	56	2	58	7	6
79	57	10	67	5	6
80	57	9	66	8	5
81	57	3	60	10	2
82	58	8	66	10	4
83	58	1	59	10	4
84	59	4	63	9	7
85	60	8	68	6	5
86	62	2	64	8	6
87	63	7	70	9	6
88	63	4	67	8	2
89	64	3	67	5	5
90	65	6	71	8	3
91	66	4	70	9	6
92	66	9	75	7	3
93	67	7	74	8	4
94	67	6	73	9	8
95	68	4	72	9	8
96	68	8	76	7	4
97	68	9	77	9	5
98	70	6	76	9	2
99	71	5	76	10	4
100	71	3	74	7	1
101	74	4	78	5	7
102	74	7	81	10	5
103	75	9	84	10	6
104	75	1	76	8	5
105	76	5	81	7	2
106	76	8	84	8	4
107	76	9	85	6	2
108	77	8	85	9	2
109	77	1	78	9	5
110	81	8	89	10	5
111	84	10	94	9	7
112	85	8	93	10	3
113	85	3	88	5	2
114	88	8	96	10	2
115	89	1	90	10	4
116	90	5	95	6	6
117	94	9	103	6	4
118	96	7	103	5	1
119	103	1	104	9	8
120	104	6	110	7	7
