作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	10	10	6	4
2	0	8	8	9	1
3	10	7	17	9	4
4	10	5	15	9	6
5	10	7	17	9	4
6	10	10	20	5	1
7	15	10	25	8	5
8	17	9	26	5	1
9	17	2	19	10	8
10	17	9	26	7	2
11	18	5	23	5	6
12	19	4	23	7	6
13	20	2	22	9	3
14	23	7	30	5	8
15	23	7	30	5	6
16	25	7	32	9	3
17	26	2	28	6	6
18	26	3	29	6	8
19	26	2	28	7	5
20	26	6	32	6	5
21	30	10	40	10	5
22	30	9	39	9	3
23	32	5	37	7	6
24	32	9	41	8	2
25	32	7	39	10	6
26	37	8	45	6	2
27	39	9	48	7	7
28	39	2	41	5	5
29	41	5	46	10	1
30	41	3	44	6	4
31	44	2	46	7	7
32	44	2	46	9	1
33	45	10	55	9	7
34	45	5	50	9	7
35	46	8	54	6	2
36	46	7	53	9	3
37	48	7	55	9	8
38	50	3	53	6	5
39	50	6	56	10	2
40	53	8	61	6	2
41	54	2	56	8	8
42	54	3	57	10	4
43	54	8	62	7	5
44	55	9	64	10	4
45	55	3	58	9	6
46	55	2	57	10	3
47	56	10	66	7	7
48	57	7	64	5	2
49	57	8	65	9	6
50	57	5	62	8	6
51	62	10	72	9	7
52	62	4	66	10	7
53	63	3	66	10	8
54	64	8	72	7	4
55	64	9	73	8	4
56	64	5	69	8	7
57	66	3	69	10	1
58	66	3	69	9	5
59	66	3	69	9	3
60	67	10	77	8	2
61	69	1	70	10	4
62	69	5	74	5	5
63	69	7	76	6	3
64	70	8	78	10	8
65	70	9	79	9	1
66	74	9	83	9	3
67	74	10	84	8	5
68	76	5	81	7	7
69	76	4	80	5	1
70	78	3	81	7	4
71	79	9	88	5	4
72	80	1	81	9	2
73	81	8	89	5	2
74	88	2	90	7	3
75	89	7	96	10	5
76	90	10	100	7	5
77	90	5	95	5	3
78	96	7	103	9	4
79	96	4	100	9	3
80	100	9	109	9	6
81	100	5	105	5	5
82	101	4	105	9	5
83	105	8	113	9	3
84	105	4	109	5	3
85	109	2	111	9	1
86	109	4	113	7	6
87	109	1	110	10	1
88	109	3	112	5	5
89	112	3	115	8	7
90	113	8	121	8	1
91	113	8	121	10	6
92	115	3	118	10	2
93	118	9	127	8	3
94	121	8	129	6	3
95	121	7	128	9	8
96	127	6	133	5	6
97	127	7	134	7	7
98	129	4	133	7	4
99	133	4	137	9	3
100	133	4	137	8	6
101	134	7	141	5	2
102	137	6	143	8	8
103	137	1	138	5	6
104	138	4	142	8	8
105	138	2	140	6	3
106	141	7	148	9	8
107	141	1	142	9	6
108	142	10	152	9	4
109	142	1	143	9	4
110	148	3	151	10	4
111	148	9	157	5	7
112	151	5	156	8	6
113	156	4	160	5	6
114	157	4	161	7	1
115	161	10	171	9	5
116	161	7	168	9	3
117	171	9	180	6	7
118	180	9	189	5	6
119	189	2	191	5	8
120	191	6	197	5	8
