作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	6	6	9	5
2	0	3	3	10	5
3	1	5	6	10	6
4	3	5	8	5	1
5	3	9	12	6	4
6	6	2	8	9	8
7	6	2	8	7	2
8	6	2	8	8	8
9	8	4	12	6	2
10	8	5	13	6	6
11	8	3	11	7	3
12	8	3	11	5	6
13	9	3	12	8	7
14	11	4	15	9	3
15	12	3	15	10	2
16	12	5	17	6	3
17	12	3	15	8	7
18	13	3	16	6	6
19	13	9	22	6	8
20	13	2	15	9	8
21	15	1	16	5	2
22	15	1	16	7	3
23	15	4	19	9	3
24	15	5	20	5	5
25	16	7	23	8	1
26	17	8	25	10	6
27	17	9	26	9	1
28	19	7	26	10	4
29	20	7	27	8	3
30	20	1	21	10	1
31	20	7	27	10	6
32	21	10	31	6	1
33	23	9	32	6	4
34	23	7	30	7	5
35	26	10	36	10	8
36	26	1	27	8	4
37	27	1	28	7	3
38	27	2	29	8	2
39	27	1	28	10	6
40	28	6	34	10	3
41	30	5	35	9	2
42	31	3	34	9	7
43	31	7	38	6	5
44	32	5	37	8	5
45	34	9	43	10	7
46	34	3	37	5	1
47	34	9	43	10	6
48	36	10	46	5	3
49	36	5	41	10	3
50	37	6	43	5	3
51	41	5	46	10	5
52	41	5	46	9	6
53	43	8	51	7	5
54	43	10	53	6	4
55	46	7	53	7	7
56	46	8	54	8	7
57	46	2	48	6	6
58	47	7	54	6	6
59	48	3	51	10	4
60	51	1	52	9	6
61	51	3	54	10	7
62	52	10	62	9	1
63	53	10	63	9	5
64	54	1	55	7	6
65	54	8	62	5	3
66	54	5	59	6	6
67	55	9	64	9	6
68	55	3	58	6	2
69	55	6	61	7	2
70	59	3	62	7	7
71	61	9	70	6	1
72	62	6	68	5	1
73	62	4	66	6	3
74	62	3	65	9	3
75	63	8	71	7	4
76	63	9	72	7	5
77	65	4	69	8	3
78	65	5	70	7	1
79	66	9	75	9	6
80	66	5	71	9	7
81	68	9	77	5	4
82	69	4	73	6	2
83	69	6	75	8	7
84	70	7	77	5	5
85	72	7	79	6	1
86	73	5	78	6	7
87	75	3	78	5	8
88	75	9	84	7	7
89	77	9	86	9	6
90	78	10	88	9	4
91	78	5	83	10	1
92	79	10	89	6	6
93	83	8	91	10	6
94	84	2	86	5	4
95	86	3	89	6	2
96	86	10	96	7	6
97	87	8	95	6	5
98	88	4	92	9	7
99	88	2	90	9	7
100	89	6	95	7	4
101	90	9	99	6	2
102	91	4	95	10	4
103	92	3	95	5	5
104	95	6	101	7	5
105	95	9	104	10	5
106	96	1	97	6	2
107	96	10	106	5	3
108	97	5	102	10	8
109	99	2	101	6	5
110	101	1	102	7	8
111	102	4	106	9	5
112	104	10	114	6	1
113	106	9	115	8	5
114	106	2	108	7	4
115	108	1	109	6	5
116	114	1	115	5	1
117	115	8	123	6	3
118	115	1	116	5	6
119	116	7	123	5	7
120	123	8	131	8	2
