作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	7	7	6	8
2	0	2	2	6	5
3	0	9	9	5	3
4	2	5	7	5	6
5	7	6	13	9	4
6	7	9	16	10	4
7	8	4	12	5	5
8	9	7	16	8	1
9	9	5	14	6	4
10	12	5	17	10	4
11	13	7	20	6	3
12	14	2	16	6	1
13	16	10	26	9	6
14	16	7	23	8	4
15	17	1	18	8	5
16	17	7	24	5	5
17	20	8	28	7	8
18	20	9	29	9	7
19	23	8	31	5	2
20	24	9	33	5	8
21	26	6	32	7	5
22	28	1	29	8	8
23	28	2	30	7	2
24	31	7	38	7	7
25	31	2	33	6	6
26	32	5	37	5	8
27	32	7	39	5	2
28	33	1	34	10	8
29	33	10	43	9	2
30	34	9	43	9	4
31	37	8	45	9	5
32	38	2	40	5	1
33	39	3	42	7	2
34	39	10	49	5	1
35	40	2	42	9	6
36	43	1	44	10	1
37	43	9	52	7	8
38	44	6	50	5	6
39	44	3	47	8	4
40	45	10	55	9	5
41	49	9	58	6	8
42	49	3	52	6	8
43	50	7	57	7	2
44	50	8	58	8	3
45	52	3	55	5	7
46	52	2	54	5	8
47	54	10	64	7	5
48	55	2	57	6	7
49	55	2	57	7	4
50	57	9	66	8	2
51	57	4	61	5	4
52	58	10	68	10	5
53	58	6	64	9	2
54	61	1	62	8	2
55	62	4	66	5	2
56	64	10	74	6	3
57	64	6	70	8	2
58	66	4	70	6	7
59	66	2	68	7	2
60	68	7	75	8	2
61	68	4	72	9	6
62	70	4	74	10	1
63	72	7	79	8	8
64	74	9	83	8	8
65	74	6	80	8	3
66	75	7	82	6	2
67	75	10	85	10	4
68	79	9	88	7	6
69	80	6	86	10	6
70	80	1	81	5	3
71	83	1	84	8	4
72	85	10	95	6	8
73	85	1	86	8	7
74	86	6	92	7	3
75	86	6	92	6	4
76	86	9	95	7	2
77	88	9	97	9	3
78	92	10	102	8	4
79	92	6	98	8	8
80	92	6	98	10	7
81	95	2	97	8	6
82	95	8	103	7	7
83	97	2	99	10	1
84	98	6	104	7	1
85	98	5	103	8	5
86	99	5	104	10	6
87	102	3	105	5	3
88	103	1	104	8	3
89	104	1	105	7	8
90	104	5	109	7	6
91	104	3	107	8	3
92	105	5	110	8	2
93	105	4	109	10	1
94	105	1	106	7	5
95	106	6	112	10	1
96	107	7	114	6	1
97	109	2	111	9	3
98	109	9	118	9	8
99	110	2	112	10	4
100	111	3	114	5	4
101	112	6	118	7	4
102	112	6	118	8	7
103	114	3	117	8	6
104	114	6	120	5	4
105	117	1	118	9	3
106	118	9	127	10	5
107	118	9	127	7	3
108	118	7	125	6	3
109	125	4	129	5	3
110	127	9	136	10	7
111	127	2	129	9	8
112	129	8	137	5	5
113	129	2	131	6	7
114	136	1	137	10	6
115	137	8	145	8	6
116	137	8	145	6	1
117	145	3	148	10	1
118	145	2	147	7	1
119	147	1	148	9	7
120	148	3	151	8	1
